Year,Trt_code,Date,SWD_obs,root_m,stage_group,prior,baseline,fold
2012,10,2012-05-31,3.7,0.335,Early vegetative,5.176216337442393,8.260415124740247,2013->2012
2012,10,2012-06-05,23.2,0.41,Early vegetative,19.29874202574952,22.461262483259652,2013->2012
2012,10,2012-06-07,0.7,0.44,Early vegetative,-5.8936259669323245,-5.167852088477393,2013->2012
2012,10,2012-06-08,2.3,0.455,Early vegetative,5.806446582473121,4.839905439286375,2013->2012
2012,10,2012-06-13,25.9,0.54,Early vegetative,19.411405541003955,18.445267467783797,2013->2012
2012,10,2012-06-15,14.4,0.58,Late vegetative,17.439731476134426,12.458539662383709,2013->2012
2012,10,2012-06-18,32.2,0.64,Early vegetative,29.80712352744106,24.45202217892147,2013->2012
2012,10,2012-06-20,21.2,0.68,Late vegetative,26.387992335570477,18.914348703179417,2013->2012
2012,10,2012-06-24,53.5,0.76,Late vegetative,51.88003266362644,45.17701565739143,2013->2012
2012,10,2012-06-26,26.7,0.8,Late vegetative,44.476659093554005,36.75192554389537,2013->2012
2012,10,2012-06-28,46.0,0.84,Late vegetative,47.528049226489806,48.340694019401454,2013->2012
2012,10,2012-07-03,61.2,0.92,Late vegetative,56.68660219049218,57.96553568803354,2013->2012
2012,10,2012-07-05,46.2,0.94,Late vegetative,51.425739641970665,50.2969295838792,2013->2012
2012,10,2012-07-10,42.6,0.97,Early vegetative,42.698083703680446,43.93565804594931,2013->2012
2012,10,2012-07-12,62.8,0.98,Early vegetative,55.46745268534827,56.71034913602105,2013->2012
2012,10,2012-07-17,57.4,1.005,Early vegetative,58.300710229046665,55.64189643974134,2013->2012
2012,10,2012-07-19,38.4,1.015,Late vegetative,50.84051019149556,48.623256030300446,2013->2012
2012,10,2012-07-22,83.4,1.03,Late vegetative,65.56445370648193,69.64826239185582,2013->2012
2012,10,2012-07-24,16.4,1.04,Reproductive,33.06403476706783,28.116686771654624,2013->2012
2012,10,2012-07-26,42.9,1.05,Reproductive,35.350974954105716,38.65432194399364,2013->2012
2012,10,2012-07-31,51.5,1.05,Reproductive,36.51041810706631,36.013915490613044,2013->2012
2012,10,2012-08-02,12.7,1.05,Reproductive,18.214136280924095,10.234956547088382,2013->2012
2012,10,2012-08-05,53.4,1.05,Reproductive,31.263316648402157,26.023578773754824,2013->2012
2012,10,2012-08-07,24.3,1.05,Reproductive,19.43323806357331,3.139498318125399,2013->2012
2012,10,2012-08-09,38.5,1.05,Reproductive,33.21030786560198,14.49896447165444,2013->2012
2012,10,2012-08-14,57.4,1.05,Reproductive,46.20176517294507,24.8817303869631,2013->2012
2012,10,2012-08-16,68.3,1.05,Grain filling,60.160253911785546,33.178924048219756,2013->2012
2012,10,2012-08-20,81.3,1.05,Grain filling,76.99891487439095,45.91632769457224,2013->2012
2012,10,2012-08-22,64.7,1.05,Grain filling,75.08737075082071,41.86898850129253,2013->2012
2012,10,2012-08-27,96.5,1.05,Grain filling,85.97677541099665,57.92168978561668,2013->2012
2012,10,2012-08-29,75.7,1.05,Grain filling,85.02905106805905,51.72911979767234,2013->2012
2012,10,2012-09-04,95.9,1.05,Grain filling,96.00389478369905,68.33561127894109,2013->2012
2012,10,2012-09-06,101.2,1.05,Grain filling,97.0191894723473,69.54132229483521,2013->2012
2012,11,2012-05-25,7.9,0.25,Early vegetative,17.73044451931428,17.73044451931428,2013->2012
2012,11,2012-05-31,7.3,0.335,Early vegetative,4.243871999722413,7.901710156645466,2013->2012
2012,11,2012-06-05,23.4,0.41,Early vegetative,20.656865917153464,22.19522400876405,2013->2012
2012,11,2012-06-07,2.7,0.44,Early vegetative,-6.545569057308539,-6.911903304385705,2013->2012
2012,11,2012-06-08,3.3,0.455,Early vegetative,6.000081153805482,4.811434335812419,2013->2012
2012,11,2012-06-13,24.6,0.54,Early vegetative,19.695708613946664,18.470594504914434,2013->2012
2012,11,2012-06-15,18.9,0.58,Late vegetative,20.88148060198818,15.77149776391522,2013->2012
2012,11,2012-06-18,34.5,0.64,Early vegetative,33.02993289873252,27.052296319427107,2013->2012
2012,11,2012-06-20,25.2,0.68,Late vegetative,33.58203398324814,25.749302610639116,2013->2012
2012,11,2012-06-24,56.9,0.76,Late vegetative,55.60365670229595,49.356724933346776,2013->2012
2012,11,2012-06-26,45.5,0.8,Late vegetative,54.30583146202231,46.26732881526106,2013->2012
2012,11,2012-06-28,63.0,0.84,Late vegetative,61.0576372723609,56.98981074675157,2013->2012
2012,11,2012-07-03,79.0,0.92,Late vegetative,74.40720041554943,69.11168963930169,2013->2012
2012,11,2012-07-05,68.5,0.94,Late vegetative,73.22158107845944,65.39014229403563,2013->2012
2012,11,2012-07-10,63.5,0.97,Early vegetative,64.88604924061201,58.875633373461554,2013->2012
2012,11,2012-07-12,84.3,0.98,Early vegetative,76.4830527703798,71.30969171531653,2013->2012
2012,11,2012-07-17,84.8,1.005,Late vegetative,88.51663510865183,79.92746068039149,2013->2012
2012,11,2012-07-19,70.4,1.015,Late vegetative,84.05713912684296,77.3384814865355,2013->2012
2012,11,2012-07-22,105.4,1.03,Late vegetative,92.58017824350873,91.64161965620458,2013->2012
2012,11,2012-07-24,32.9,1.04,Reproductive,52.43502768368895,44.921358937183385,2013->2012
2012,11,2012-07-26,62.0,1.05,Reproductive,53.1222836391444,55.13064305580954,2013->2012
2012,11,2012-07-31,67.7,1.05,Reproductive,54.36913243715143,51.950633171735035,2013->2012
2012,11,2012-08-02,26.6,1.05,Reproductive,34.78913216638145,25.72524517000659,2013->2012
2012,11,2012-08-05,69.8,1.05,Reproductive,46.17110634500229,41.18741115171855,2013->2012
2012,11,2012-08-07,34.0,1.05,Reproductive,35.04133368143991,18.265876600840834,2013->2012
2012,11,2012-08-09,52.6,1.05,Reproductive,45.82134833186975,29.591101353863337,2013->2012
2012,11,2012-08-14,64.5,1.05,Reproductive,55.72242858441297,36.12603546139536,2013->2012
2012,11,2012-08-16,54.8,1.05,Early vegetative,56.553337717138376,32.59095101971583,2013->2012
2012,11,2012-08-20,84.9,1.05,Early vegetative,68.09255907920102,44.98718406467488,2013->2012
2012,11,2012-08-22,59.3,1.05,Early vegetative,69.43609111175162,37.94795695357669,2013->2012
2012,11,2012-08-27,96.9,1.05,Grain filling,80.0033930776214,53.5270602440007,2013->2012
2012,11,2012-08-29,71.4,1.05,Grain filling,78.58959456463187,43.68709377869918,2013->2012
2012,11,2012-09-04,102.1,1.05,Grain filling,90.7406576238427,59.57019433172284,2013->2012
2012,11,2012-09-06,105.0,1.05,Grain filling,97.47789572854019,60.798669728293646,2013->2012
2012,12,2012-05-25,9.3,0.25,Early vegetative,17.73044451931428,17.73044451931428,2013->2012
2012,12,2012-05-31,5.0,0.335,Early vegetative,4.685399957217478,8.114329251862346,2013->2012
2012,12,2012-06-05,23.7,0.41,Early vegetative,19.81272326978102,22.3687178827077,2013->2012
2012,12,2012-06-07,1.3,0.44,Early vegetative,-6.872402064970549,-7.110496104588319,2013->2012
2012,12,2012-06-08,0.4,0.455,Early vegetative,5.297642353584628,4.807659752338758,2013->2012
2012,12,2012-06-13,28.8,0.54,Early vegetative,19.1278784565992,18.453258146712447,2013->2012
2012,12,2012-06-15,22.5,0.58,Early vegetative,24.351568451726365,17.873274462093004,2013->2012
2012,12,2012-06-18,38.0,0.64,Early vegetative,35.35042506780945,28.384791935070716,2013->2012
2012,12,2012-06-20,29.2,0.68,Early vegetative,39.09555427667693,30.003800588449398,2013->2012
2012,12,2012-06-24,57.4,0.76,Late vegetative,57.58359737321057,52.61215042484498,2013->2012
2012,12,2012-06-26,51.1,0.8,Late vegetative,59.49242570897365,53.55335408085735,2013->2012
2012,12,2012-06-28,65.7,0.84,Late vegetative,64.69483496295204,62.31364206982045,2013->2012
2012,12,2012-07-03,77.1,0.92,Late vegetative,77.7928125356441,73.04512502383818,2013->2012
2012,12,2012-07-05,71.7,0.94,Late vegetative,77.991195772675,73.49055439208146,2013->2012
2012,12,2012-07-10,58.6,0.97,Early vegetative,68.46799089428396,67.07450663618431,2013->2012
2012,12,2012-07-12,80.1,0.98,Early vegetative,74.99744236841465,76.716384365047,2013->2012
2012,12,2012-07-17,84.7,1.005,Early vegetative,88.64426600986486,86.60670969449404,2013->2012
2012,12,2012-07-19,84.0,1.015,Early vegetative,88.12383979269308,87.98991666399601,2013->2012
2012,12,2012-07-22,102.4,1.03,Early vegetative,96.63128094135502,97.02627644844412,2013->2012
2012,12,2012-07-24,38.9,1.04,Reproductive,53.03502800082845,50.292792909092505,2013->2012
2012,12,2012-07-26,66.3,1.05,Reproductive,56.120775296202375,60.18388554870515,2013->2012
2012,12,2012-07-31,68.1,1.05,Reproductive,57.45789449207837,56.26480192935995,2013->2012
2012,12,2012-08-02,29.6,1.05,Reproductive,36.918455189699294,30.383828481989493,2013->2012
2012,12,2012-08-05,65.5,1.05,Reproductive,48.3293015155791,45.28222076132596,2013->2012
2012,12,2012-08-07,35.1,1.05,Reproductive,34.06964430012017,22.418919854374895,2013->2012
2012,12,2012-08-09,51.6,1.05,Reproductive,45.891418658748485,33.7077561685211,2013->2012
2012,12,2012-08-14,67.6,1.05,Reproductive,58.019203939443855,42.851944793696696,2013->2012
2012,12,2012-08-16,76.1,1.05,Reproductive,70.2762719285799,50.14817617191993,2013->2012
2012,12,2012-08-20,90.2,1.05,Reproductive,85.00105500651405,61.69426166090881,2013->2012
2012,12,2012-08-22,72.1,1.05,Reproductive,83.58950522806677,57.681977986531734,2013->2012
2012,12,2012-08-27,99.6,1.05,Grain filling,92.58325756327007,72.48682775063645,2013->2012
2012,12,2012-08-29,79.0,1.05,Grain filling,89.43756747431132,65.84975402211765,2013->2012
2012,12,2012-09-04,102.9,1.05,Grain filling,97.60555582984051,80.4914795246711,2013->2012
2012,12,2012-09-06,104.9,1.05,Grain filling,101.16939283288511,81.62782950872447,2013->2012
