config,Year,Trt_code,Date,SWD_AC,Canopy_AC,SWD_obs,SWD_USDA,root_raw,stage,dap,gdd_cum,z_root_m,canopy_cover_frac,Es_mm,Tr_mm,DeepPerc_mm,Tmean,Tmax,Tmin,ETo,Rain,Irr,irr7,irr14,rain7,rain14,eto7,eto14,days_since_irr,cum_irr,cum_rain,cum_eto,LV,GF
z105_i85,2013,1,2013-07-23,21.39851501040228,90.85225411217272,45.2,43.2,780.0,,70.0,831.6079999999998,0.7557946960982431,0.9316516794925108,0.0230668225802429,5.599473955851606,0.01532021520804,21.70375,28.64,13.15,5.665949362330139,0.0,0.0,23.4,99.0,5.334,21.336,39.95403988286853,83.03374766245543,4,225.80000000000004,112.52200000000002,755.0918842546841,100,100
z105_i85,2013,1,2013-07-25,0.61580711522548,91.06793118811257,4.0,14.1,820.0,V18,72.0,857.3679999999998,0.7718948416643985,0.9328393999060842,0.0696886705608611,2.735423612213332,11.356569028508128,19.297083333333333,24.97,14.25,2.8561332554672845,0.0,0.0,63.8,99.0,2.286,21.336,33.982164114073385,75.3457496266492,1,266.20000000000005,112.52200000000002,762.6727051451187,100,100
z105_i85,2013,1,2013-07-28,12.284089017828732,91.06793118811257,29.1,30.6,880.0,,75.0,889.0129999999998,0.7958449462765231,0.9328393999060842,0.0588910701498464,2.2077272949255287,0.0207667187481829,17.42125,22.46,14.06,2.4136024198960513,0.508,0.0,40.4,99.0,1.524,6.8580000000000005,31.678499319357798,71.69425371920806,4,266.20000000000005,114.046,774.8697403873982,100,100
z105_i85,2013,1,2013-07-30,3.260294742564354,91.06793118811257,11.5,10.2,910.0,,77.0,913.9979999999998,0.8116836014365074,0.9328393999060842,0.1319235009043363,5.244502422645221,13.609534395868556,21.17916666666667,30.69,13.01,5.406776956398971,0.0,0.0,70.8,94.19999999999999,1.524,6.8580000000000005,27.09857230790658,67.05261219077511,1,296.6,114.046,782.1904565625907,100,100
z105_i85,2013,1,2013-08-01,15.357556288921542,91.06793118811257,23.3,24.2,930.0,R1,79.0,941.213,0.8274237648947753,0.9328393999060842,0.1110947698592664,4.391746189939226,0.2165133693452942,21.539166666666663,30.19,14.24,4.553128423169255,0.0,0.0,30.4,94.19999999999999,1.524,3.81,29.972168463165872,63.954332577239256,3,296.6,114.046,792.6448736082846,100,100
z105_i85,2013,1,2013-08-06,14.787932046474843,91.06793118811257,20.8,19.9,965.0,,84.0,1010.4479999999998,0.8663637052740347,0.9328393999060842,0.1298538610127933,5.061061868627784,0.2213729753871762,20.744583333333335,30.85,12.62,5.321954455503146,0.0,0.0,25.4,96.19999999999999,20.07,21.593999999999998,37.19177419528387,64.29034650319045,4,322.0,134.116,819.3822307578746,100,100
z105_i85,2013,1,2013-08-08,1.9317201387990504,91.06793118811257,7.9,8.2,975.0,R2,86.0,1031.6729999999998,0.8817830435232892,0.9328393999060842,0.068430009174799,2.538074099830195,1.6212224902687085,17.9425,24.92,12.8,2.804548046377022,0.0,0.0,45.7,76.1,20.07,21.593999999999998,32.98520706994714,62.95737553311301,1,342.3,134.116,825.6300806782317,100,100
z105_i85,2013,1,2013-08-11,15.647980692816672,91.06793118811257,44.3,27.8,990.0,,89.0,1067.393,0.90475248980609,0.9328393999060842,0.0921094069703145,3.538713351994325,0.0063928112265425,21.0375,27.59,14.67,3.7750288285315037,0.0,0.0,20.3,76.1,0.0,20.07,30.79437022570346,64.70460121382166,4,342.3,134.116,839.5743416012199,100,100
z105_i85,2013,1,2013-08-13,1.051574809105193,91.06793118811257,7.6,9.2,1000.0,,91.0,1089.558,0.9199626356631796,0.9328393999060842,0.102855198890684,3.7803228279159873,9.325803617295213,18.892500000000002,26.06,12.06,4.215436335420236,0.762,0.0,45.7,71.1,6.604000000000001,26.674,28.664442912995582,65.85621710827945,1,367.7,140.72000000000003,848.0466736708702,100,100
z105_i85,2013,1,2013-08-15,11.650317519098357,91.06793118811257,31.6,22.8,1010.0,,93.0,1111.578,0.9350932092373764,0.9328393999060842,0.1197242526437159,4.360382709096021,0.2474774729745013,18.963333333333335,28.04,9.83,4.906800728291273,0.0,0.0,25.4,71.1,6.604000000000001,26.674,31.762524253485026,64.74773132343216,3,367.7,140.72000000000003,857.3926049317167,100,100
z105_i85,2013,1,2013-08-20,18.887493362412208,91.06793118811257,53.8,37.8,1035.0,,98.0,1176.4379999999996,0.9725855057138416,0.9328393999060842,0.0304107161649521,5.01281729825741,0.0185731750934149,23.830000000000002,35.32,11.66,5.490727498196065,0.0,0.0,25.4,71.1,0.254,6.8580000000000005,35.3957660344895,64.06020894748508,4,393.09999999999997,140.97400000000002,883.4424397053597,100,100
z105_i85,2013,1,2013-08-22,-5.368523989150201,91.06793118811257,8.4,10.8,1045.0,,100.0,1205.9279999999994,0.987454002100655,0.9328393999060842,0.097864746531239,3.6400158358551793,8.943772119058803,21.340416666666666,28.22,15.02,4.010906720650382,6.858,0.0,60.8,86.2,7.112,13.716000000000001,35.4796203521546,67.24214460563962,1,428.49999999999994,147.83200000000002,892.8722252838713,100,100
z105_i85,2013,1,2013-08-25,12.5066705650236,91.06793118811257,42.0,42.8,1050.0,,103.0,1247.3129999999996,1.009624952480304,0.9328393999060842,0.1187249508276988,4.376257433039342,0.1139405942649647,22.77,31.99,13.55,4.865845159387391,0.762,0.0,35.4,86.2,7.619999999999999,14.478,35.134301971153036,67.83124956247411,4,428.49999999999994,148.59400000000002,907.405591163694,100,100
z105_i85,2013,1,2013-08-27,3.2028651191556143,91.06793118811257,10.4,33.5,1050.0,,105.0,1277.0579999999995,1.024320248613784,0.9328393999060842,0.1300071121040675,4.763185127281656,4.954592244636529,25.059583333333336,32.97,16.27,5.328235326334834,0.0,0.0,59.7,85.1,7.619999999999999,7.873999999999999,34.797323829643574,70.19308986413307,1,452.79999999999995,148.59400000000002,918.2397635350032,100,100
z105_i85,2013,1,2013-08-29,12.349443965952537,91.06793118811257,28.8,48.0,1050.0,,107.0,1305.1229999999996,1.0389491956763328,0.9328393999060842,0.14163949649207,5.15784374350834,0.1719799740050746,24.50916666666667,34.64,14.62,5.804979101521894,0.0,0.0,24.3,85.1,2.54,9.652,35.8371042281251,71.3167245802797,3,452.79999999999995,150.372,928.7093295119964,100,100
z105_i85,2013,1,2013-09-04,18.885981396504334,86.27858225739634,61.0,56.0,1050.0,,113.0,1390.6479999999997,1.046239280646075,0.8837804905382897,0.072406743987542,3.4703932099599952,0.0020579424962522,23.8025,33.49,15.65,4.340326585806906,0.0,0.0,30.4,54.7,0.254,9.652,32.49019912822405,66.53323097547764,5,483.19999999999993,150.626,955.3945495386986,100,100
z105_i85,2013,1,2013-09-06,3.876507045890031,83.74941035802519,19.1,46.0,1050.0,,115.0,1422.1629999999998,1.046239280646075,0.8578733334733593,0.4055810701738973,4.251684037688449,1.2420508489117674,24.721666666666664,34.52,18.52,5.6139699492487125,0.0,0.0,25.4,80.1,0.254,2.794,33.259101307194214,68.41495374022998,1,508.5999999999999,150.626,966.2939003845938,100,100
z105_i85,2013,1,2013-09-17,2.736340208322574,51.2833604881888,23.1,11.7,1050.0,,126.0,1542.573,1.046239280646075,0.5253126825089668,0.8064917081375157,1.1713767096883732,2.1631294726472583,17.775000000000002,28.45,9.7,3.7621738291345537,0.0,0.0,0.0,25.4,43.688,73.91199999999999,15.201894072648429,46.89642286167509,12,508.5999999999999,224.538,997.9506458145668,100,100
z105_i85,2013,2,2013-06-06,24.91078522222663,0.9313134045352356,7.6,11.6,90.0,,23.0,201.63449999999995,0.3298381477900274,0.014686962024777,0.4121976966798398,0.1190408977291393,0.0,16.814875,25.99,5.286,6.198272599140182,0.0,0.0,0.0,0.0,6.096,16.002000000000002,44.82105320122537,87.28158844794416,999,0.0,83.05800000000002,445.64362764055915,100,50
z105_i85,2013,2,2013-06-10,20.481443034681856,1.6266855537784004,20.9,9.5,130.0,,27.0,245.90299999999996,0.3716329768158321,0.0267637554326687,1.3467128793326302,0.3041090364831609,0.0,24.17375,35.34,10.58,6.439476323546842,0.0,0.0,20.3,20.3,6.096,16.002000000000002,40.85664927187827,85.80417321013738,3,20.3,83.05800000000002,471.05069577957585,100,50
z105_i85,2013,2,2013-06-12,23.70086538186425,1.919735644459282,24.5,17.9,150.0,,29.0,273.1979999999999,0.3919165002920148,0.0335970791576863,0.9015046777825656,0.5218973864936852,0.0,24.22125,32.93,14.16,8.838447848334908,0.0,0.0,20.3,20.3,0.0,6.096,49.346285929279475,94.91857060134862,5,20.3,83.05800000000002,488.79164097069844,100,50
z105_i85,2013,2,2013-06-14,16.54283893941906,2.6491263850674813,5.6,5.6,170.0,,31.0,300.41799999999995,0.4118427481181079,0.0462888547118218,5.190183943369019,0.6714926743915921,0.0,23.691666666666674,32.38,14.36,8.314928553532809,0.0,0.0,20.3,40.6,0.0,6.096,52.03894611452597,94.99783964635208,1,40.6,83.05800000000002,503.80023315064574,100,50
z105_i85,2013,2,2013-06-19,25.262243027463533,4.92236137870812,22.9,21.1,220.0,,36.0,362.613,0.460288950839066,0.0925903838027253,0.619723981280411,1.3642808943985174,0.0,23.514166666666668,34.74,12.84,8.67553332587704,0.0,0.0,20.3,40.6,0.0,0.0,49.27305418389733,98.6193401131768,6,40.6,83.05800000000002,538.0646951545957,100,50
z105_i85,2013,2,2013-06-21,17.916407051473367,6.811513941125978,10.0,9.5,240.0,,38.0,391.698,0.4791824155179334,0.1279486339164281,3.0651121790836333,1.4164989018727614,0.0,24.11125,33.06,16.01,6.653141879010946,0.0,0.0,20.3,40.60000000000001,0.254,0.254,48.91174887912348,100.95069499364945,1,60.900000000000006,83.31200000000003,552.7119820297692,100,50
z105_i85,2013,2,2013-06-25,27.251460978447096,11.638562172341246,35.4,25.2,290.0,,42.0,445.303,0.5162427594925265,0.2266775693136765,0.3386310013572599,2.3378904748871303,0.0,25.49,31.31,18.04,6.560590788838454,0.0,0.0,20.3,40.60000000000001,0.762,0.762,49.05450271128211,98.49047141763731,5,60.900000000000006,83.82000000000002,578.4436645400008,100,50
z105_i85,2013,2,2013-06-27,22.19199886401585,16.104969100076648,7.1,17.0,320.0,,44.0,474.053,0.5344405528134383,0.3134930900544144,3.754816946503664,4.051260097208452,0.0,27.743333333333336,35.38,17.84,8.636774873360991,0.0,0.0,20.3,40.6,0.508,0.762,48.230494643212296,98.80403019685764,1,81.2,83.82000000000002,594.2893347939705,100,50
z105_i85,2013,2,2013-06-30,31.910250971899263,23.48952911159548,38.0,33.2,365.0,,47.0,516.9079999999999,0.5613588043136397,0.4619273298462356,0.1019635093406547,3.812281583943298,0.0,21.35833333333333,27.27,15.01,5.9909079084172845,0.0,0.0,20.3,40.6,2.032,2.286,50.02835238847183,98.49256238696398,4,81.2,85.34400000000002,615.1605815259852,100,50
z105_i85,2013,2,2013-07-02,24.95034022289128,32.550565837208694,9.2,24.7,395.0,,49.0,540.3679999999999,0.5790685205413582,0.59791998834995,1.925155861410677,4.948058339956421,0.0,20.3725,27.31,12.43,6.605367057956755,0.0,0.0,40.6,60.900000000000006,2.032,2.794,49.817554780689534,98.87205749197165,1,101.5,85.85200000000002,628.2612193206903,100,50
z105_i85,2013,2,2013-07-04,34.44854538898912,41.8409539244506,48.0,38.5,425.0,,51.0,565.6429999999999,0.5966013738835376,0.6690263638629679,1.113062562932167,6.0198131874103975,0.0,23.987083333333334,33.14,12.0,7.285675808088854,0.0,0.0,20.3,40.60000000000001,2.032,2.54,47.97776487580268,96.20825951901497,3,101.5,85.85200000000002,642.2670996697732,100,50
z105_i85,2013,2,2013-07-09,33.475839497684525,69.20720615524057,37.6,42.7,500.0,,56.0,638.3279999999999,0.639717051975683,0.8122195015725999,0.0662963567790886,6.096349311187256,0.0,25.22458333333333,35.74,13.55,6.5148397772572935,0.0,0.0,25.4,66.0,5.334,7.366,43.796917271538405,93.61447205222794,4,126.9,91.18600000000002,672.0581365922287,100,50
z105_i85,2013,2,2013-07-11,9.422493392264336,76.11311575991837,25.8,21.7,540.0,,58.0,666.2129999999999,0.6566969823115971,0.8503102945442883,0.7122425435762119,8.196254272384161,0.0,25.98,36.82,14.47,8.513537204824388,0.0,0.0,65.8,86.1,5.334,7.366,45.059855848696316,93.03762072449899,1,167.3,91.18600000000002,687.3269555184695,100,50
z105_i85,2013,2,2013-07-14,10.450534916402814,83.00791031784507,19.3,27.7,600.0,,61.0,709.9729999999998,0.6819026907621868,0.888339780466087,0.2753875224909997,4.840056712119516,0.0,20.870833333333334,25.95,15.48,4.9191127277881606,1.016,0.0,40.4,86.1,16.002,21.844,43.899203468216,88.01490514220495,4,167.3,107.18800000000002,703.1754866681902,100,50
z105_i85,2013,2,2013-07-15,9.76590128987367,84.6382847862246,19.2,28.5,620.0,V14,62.0,724.1879999999999,0.6902371674235308,0.8973324056083717,0.2175382046611184,4.3362060403819775,0.0,21.747083333333336,26.28,18.15,4.39152720104903,0.0,5.4,45.8,71.2,16.002,21.336,42.02371705426776,85.91116160650563,0,172.70000000000002,107.18800000000002,707.5670138692392,100,50
z105_i85,2013,2,2013-07-17,5.7300650159171616,87.17048899385235,3.4,19.2,660.0,,64.0,750.7229999999998,0.7068091757718169,0.9112992357228944,0.3004949901370673,7.524965398582266,4.410589913266807,23.417083333333334,31.18,14.86,7.590234782546759,0.0,0.0,35.3,101.1,16.002,21.336,43.91466084071726,87.74665529267804,1,202.60000000000002,107.18800000000002,722.7280791543624,100,50
z105_i85,2013,2,2013-07-18,10.072305715608008,88.13903991184466,18.7,24.2,680.0,,65.0,765.0529999999999,0.7150480155526122,0.9166414534192852,0.2134920625089708,5.91608153579005,1.0738524099858835,22.232916666666668,33.1,14.66,5.962461876682937,3.048,0.0,35.3,101.1,19.05,24.383999999999997,41.36358551257581,86.42344136127213,2,202.60000000000002,110.23600000000002,728.6905410310453,100,50
z105_i85,2013,2,2013-07-23,21.399464889279727,90.8678328199833,39.4,34.2,780.0,,70.0,831.6079999999998,0.7557946960982431,0.9317031474683272,0.0230346769624113,5.599652769452097,0.0153166466323218,21.70375,28.64,13.15,5.665949362330139,0.0,0.0,23.4,99.1,5.334,21.336,39.95403988286853,83.03374766245543,4,226.00000000000003,112.52200000000002,755.0918842546841,100,50
z105_i85,2013,2,2013-07-25,0.6158240446413887,91.08285718885082,-0.4,3.9,820.0,V18,72.0,857.3679999999998,0.7718948416643985,0.9328887115084566,0.0695899086802199,2.73550636170496,11.356350601845577,19.297083333333333,24.97,14.25,2.8561332554672845,0.0,0.0,63.8,99.1,2.286,21.336,33.982164114073385,75.3457496266492,1,266.40000000000003,112.52200000000002,762.6727051451187,100,50
z105_i85,2013,2,2013-07-28,12.283768997276129,91.08285718885082,25.0,19.1,880.0,,75.0,889.0129999999998,0.7958449462765231,0.9328887115084566,0.0588076104885534,2.207793071314709,0.020766566291712,17.42125,22.46,14.06,2.4136024198960513,0.508,0.0,40.4,99.1,1.524,6.8580000000000005,31.678499319357798,71.69425371920806,4,266.40000000000003,114.046,774.8697403873982,100,50
z105_i85,2013,2,2013-07-30,3.253319366155985,91.08285718885082,-0.3,6.4,910.0,,77.0,913.9979999999998,0.8116836014365074,0.9328887115084566,0.1317365406287962,5.24465705437101,13.51387285559855,21.17916666666667,30.69,13.01,5.406776956398971,0.0,0.0,70.7,94.10000000000001,1.524,6.8580000000000005,27.09857230790658,67.05261219077511,1,296.70000000000005,114.046,782.1904565625907,100,50
z105_i85,2013,2,2013-08-01,15.342592991951214,91.08285718885082,23.8,19.5,930.0,R1,79.0,941.213,0.8274237648947753,0.9328887115084566,0.1109373277913894,4.391874305437493,0.2156538562908913,21.539166666666663,30.19,14.24,4.553128423169255,0.0,0.0,30.3,94.10000000000001,1.524,3.81,29.972168463165872,63.954332577239256,3,296.70000000000005,114.046,792.6448736082846,100,50
z105_i85,2013,2,2013-08-06,14.787615733360663,91.08285718885082,18.7,19.9,965.0,,84.0,1010.4479999999998,0.8663637052740347,0.9328887115084566,0.1296698338040817,5.0612054743243045,0.221461675914671,20.744583333333335,30.85,12.62,5.321954455503146,0.0,0.0,25.5,96.20000000000002,20.07,21.593999999999998,37.19177419528387,64.29034650319045,4,322.20000000000005,134.116,819.3822307578746,100,50
z105_i85,2013,2,2013-08-08,1.9314996327804523,91.08285718885082,10.5,8.0,975.0,R2,86.0,1031.6729999999998,0.8817830435232892,0.9328887115084566,0.0683330310527599,2.538145291035633,1.6213032953358792,17.9425,24.92,12.8,2.804548046377022,0.0,0.0,45.8,76.10000000000001,20.07,21.593999999999998,32.98520706994714,62.95737553311301,1,342.50000000000006,134.116,825.6300806782317,100,50
z105_i85,2013,2,2013-08-11,15.647452305168263,91.08285718885082,46.1,26.3,990.0,,89.0,1067.393,0.90475248980609,0.9328887115084566,0.0919788707126428,3.538810858617518,0.006393094608374,21.0375,27.59,14.67,3.7750288285315037,0.0,0.0,20.3,76.10000000000001,0.0,20.07,30.79437022570346,64.70460121382166,4,342.50000000000006,134.116,839.5743416012199,100,50
z105_i85,2013,2,2013-08-13,1.5190456631684204,91.08285718885082,8.1,11.5,1000.0,,91.0,1089.558,0.9199626356631796,0.9328887115084566,0.1027094338359856,3.780425726118749,4.837113899791141,18.892500000000002,26.06,12.06,4.215436335420236,0.762,0.0,40.6,66.10000000000001,6.604000000000001,26.674,28.664442912995582,65.85621710827945,1,362.80000000000007,140.72000000000003,848.0466736708702,100,50
z105_i85,2013,2,2013-08-15,11.6508341932723,91.08285718885082,28.4,23.3,1010.0,,93.0,1111.578,0.9350932092373764,0.9328887115084566,0.1195545809846888,4.360499919061505,0.2130858236354132,18.963333333333335,28.04,9.83,4.906800728291273,0.0,0.0,20.3,66.10000000000001,6.604000000000001,26.674,31.762524253485026,64.74773132343216,3,362.80000000000007,140.72000000000003,857.3926049317167,100,50
z105_i85,2013,2,2013-08-20,35.57951044798524,91.08285718885082,72.1,57.5,1035.0,,98.0,1176.4379999999996,0.9725855057138416,0.9328887115084566,0.0060500155523333,5.012947712321914,1.2865623864172076e-06,23.830000000000002,35.32,11.66,5.490727498196065,0.0,0.0,0.0,40.60000000000001,0.254,6.8580000000000005,35.3957660344895,64.06020894748508,8,362.80000000000007,140.97400000000002,883.4424397053597,100,50
z105_i85,2013,2,2013-08-22,20.27085164135824,91.08285718885082,46.6,46.5,1045.0,,100.0,1205.9279999999994,0.987454002100655,0.9328887115084566,0.09772605388094,3.640109249810578,9.656915117013938e-09,21.340416666666666,28.22,15.02,4.010906720650382,6.858,0.0,17.3,37.60000000000001,7.112,13.716000000000001,35.4796203521546,67.24214460563962,1,380.1000000000001,147.83200000000002,892.8722252838713,100,50
z105_i85,2013,2,2013-08-25,33.05021186987887,91.08285718885082,73.4,62.3,1050.0,,103.0,1247.3129999999996,1.009624952480304,0.9328887115084566,0.1185566953662528,4.376367388607178,7.500187743160202e-12,22.77,31.99,13.55,4.865845159387391,0.762,0.0,17.3,37.60000000000001,7.619999999999999,14.478,35.134301971153036,67.83124956247411,4,380.1000000000001,148.59400000000002,907.405591163694,100,50
z105_i85,2013,2,2013-08-27,30.87405305620366,91.08285718885082,53.8,63.7,1050.0,,105.0,1277.0579999999995,1.024320248613784,0.9328887115084566,0.1298228677098957,4.763303071593923,8.326672684688675e-14,25.059583333333336,32.97,16.27,5.328235326334834,0.0,0.0,29.5,29.500000000000007,7.619999999999999,7.873999999999999,34.797323829643574,70.19308986413307,1,392.30000000000007,148.59400000000002,918.2397635350032,100,50
z105_i85,2013,2,2013-08-29,38.72612574006951,91.08285718885082,76.8,76.6,1050.0,,107.0,1305.1229999999996,1.0389491956763328,0.9328887115084566,0.1414387668335179,5.157969560687947,0.0,24.50916666666667,34.64,14.62,5.804979101521894,0.0,0.0,12.2,29.500000000000007,2.54,9.652,35.8371042281251,71.3167245802797,3,392.30000000000007,150.372,928.7093295119964,100,50
z105_i85,2013,2,2013-09-04,49.63263966651501,86.29272328559001,94.1,89.8,1050.0,,113.0,1390.6479999999997,1.046239280646075,0.8838272087966933,0.0447183698399013,3.470474677027484,0.0,23.8025,33.49,15.65,4.340326585806906,0.0,0.0,12.2,24.400000000000006,0.254,9.652,32.49019912822405,66.53323097547764,5,404.50000000000006,150.626,955.3945495386986,100,50
z105_i85,2013,2,2013-09-06,48.71270409337468,83.76313685586614,77.6,87.0,1050.0,,115.0,1422.1629999999998,1.046239280646075,0.8579186822319026,0.4054066510829316,4.251782954002777,0.0,24.721666666666664,34.52,18.52,5.6139699492487125,0.0,0.0,10.1,34.50000000000001,0.254,2.794,33.259101307194214,68.41495374022998,1,414.6000000000001,150.626,966.2939003845938,100,50
z105_i85,2013,2,2013-09-17,2.7612916063118464,51.29176581228611,38.2,37.4,1050.0,,126.0,1542.573,1.046239280646075,0.5253404515012755,0.8063999018593565,1.1714077312246696,1.3905570970880876,17.775000000000002,28.45,9.7,3.7621738291345537,0.0,0.0,0.0,10.100000000000007,43.688,73.91199999999999,15.201894072648429,46.89642286167509,12,414.6000000000001,224.538,997.9506458145668,100,50
z105_i85,2013,3,2013-06-06,24.91078522222663,0.9313134045352356,12.1,11.4,90.0,,23.0,201.63449999999995,0.3298381477900274,0.014686962024777,0.4121976966798398,0.1190408977291393,0.0,16.814875,25.99,5.286,6.198272599140182,0.0,0.0,0.0,0.0,6.096,16.002000000000002,44.82105320122537,87.28158844794416,999,0.0,83.05800000000002,445.64362764055915,80,80
z105_i85,2013,3,2013-06-10,20.481443034681856,1.6266855537784004,16.0,10.2,130.0,,27.0,245.90299999999996,0.3716329768158321,0.0267637554326687,1.3467128793326302,0.3041090364831609,0.0,24.17375,35.34,10.58,6.439476323546842,0.0,0.0,20.3,20.3,6.096,16.002000000000002,40.85664927187827,85.80417321013738,3,20.3,83.05800000000002,471.05069577957585,80,80
z105_i85,2013,3,2013-06-12,23.70086538186425,1.919735644459282,22.7,18.2,150.0,,29.0,273.1979999999999,0.3919165002920148,0.0335970791576863,0.9015046777825656,0.5218973864936852,0.0,24.22125,32.93,14.16,8.838447848334908,0.0,0.0,20.3,20.3,0.0,6.096,49.346285929279475,94.91857060134862,5,20.3,83.05800000000002,488.79164097069844,80,80
z105_i85,2013,3,2013-06-14,16.54283893941906,2.6491263850674813,2.8,5.7,170.0,,31.0,300.41799999999995,0.4118427481181079,0.0462888547118218,5.190183943369019,0.6714926743915921,0.0,23.691666666666674,32.38,14.36,8.314928553532809,0.0,0.0,20.3,40.6,0.0,6.096,52.03894611452597,94.99783964635208,1,40.6,83.05800000000002,503.80023315064574,80,80
z105_i85,2013,3,2013-06-19,25.262243027463533,4.92236137870812,23.6,21.8,220.0,,36.0,362.613,0.460288950839066,0.0925903838027253,0.619723981280411,1.3642808943985174,0.0,23.514166666666668,34.74,12.84,8.67553332587704,0.0,0.0,20.3,40.6,0.0,0.0,49.27305418389733,98.6193401131768,6,40.6,83.05800000000002,538.0646951545957,80,80
z105_i85,2013,3,2013-06-21,17.916407051473367,6.811513941125978,8.8,10.1,240.0,,38.0,391.698,0.4791824155179334,0.1279486339164281,3.0651121790836333,1.4164989018727614,0.0,24.11125,33.06,16.01,6.653141879010946,0.0,0.0,20.3,40.60000000000001,0.254,0.254,48.91174887912348,100.95069499364945,1,60.900000000000006,83.31200000000003,552.7119820297692,80,80
z105_i85,2013,3,2013-06-25,27.251460978447096,11.638562172341246,34.8,26.3,290.0,,42.0,445.303,0.5162427594925265,0.2266775693136765,0.3386310013572599,2.3378904748871303,0.0,25.49,31.31,18.04,6.560590788838454,0.0,0.0,20.3,40.60000000000001,0.762,0.762,49.05450271128211,98.49047141763731,5,60.900000000000006,83.82000000000002,578.4436645400008,80,80
z105_i85,2013,3,2013-06-27,25.353317093835575,15.613039416133704,9.3,23.0,320.0,,44.0,474.053,0.5344405528134383,0.3060596158555423,2.7480869431232877,3.97186638022519,0.0,27.743333333333336,35.38,17.84,8.636774873360991,0.0,0.0,15.2,35.5,0.508,0.762,48.230494643212296,98.80403019685764,1,76.10000000000001,83.82000000000002,594.2893347939705,80,80
z105_i85,2013,3,2013-06-30,33.69737157292635,22.133217671068863,37.8,37.6,365.0,,47.0,516.9079999999999,0.5613588043136397,0.4338760363731477,0.1298800760750525,3.63633188582604,0.0,21.35833333333333,27.27,15.01,5.9909079084172845,0.0,0.0,15.2,35.5,2.032,2.286,50.02835238847183,98.49256238696398,4,76.10000000000001,85.34400000000002,615.1605815259852,80,80
z105_i85,2013,3,2013-07-02,31.004722020055244,29.769363687323587,13.7,32.8,395.0,,49.0,540.3679999999999,0.5790685205413582,0.5661154850887224,2.12410235972135,4.76373979540583,0.0,20.3725,27.31,12.43,6.605367057956755,0.0,0.0,30.4,50.7,2.032,2.794,49.817554780689534,98.87205749197165,1,91.30000000000001,85.85200000000002,628.2612193206903,80,80
z105_i85,2013,3,2013-07-04,38.93624115509715,36.64817687019971,49.5,43.9,425.0,,51.0,565.6429999999999,0.5966013738835376,0.6136524473440461,0.5344923695773404,5.079424999562111,0.0,23.987083333333334,33.14,12.0,7.285675808088854,0.0,0.0,15.2,30.4,2.032,2.54,47.97776487580268,96.20825951901497,3,91.30000000000001,85.85200000000002,642.2670996697732,80,80
z105_i85,2013,3,2013-07-09,41.32369708414694,63.40685146815691,47.8,49.3,500.0,,56.0,638.3279999999999,0.6396978830743609,0.7615901450387818,0.0584330088422227,5.854502516452209,0.0,25.22458333333333,35.74,13.55,6.5148397772572935,0.0,0.0,20.7,51.099999999999994,5.334,7.366,43.796917271538405,93.61447205222794,4,112.00000000000001,91.18600000000002,672.0581365922287,80,80
z105_i85,2013,3,2013-07-11,25.400772100240584,71.80781699631036,31.3,34.3,540.0,,58.0,666.2129999999999,0.6566778134102751,0.8127307812478503,0.951324368731074,7.969783099117437,0.0,25.98,36.82,14.47,8.513537204824388,0.0,0.0,53.0,68.19999999999999,5.334,7.366,45.059855848696316,93.03762072449899,1,144.3,91.18600000000002,687.3269555184695,80,80
z105_i85,2013,3,2013-07-14,26.45189992053781,80.19526118839873,30.6,40.4,600.0,,61.0,709.9729999999998,0.6818835218608648,0.8637891067122252,0.3628862525002316,4.758264787141185,0.0,20.870833333333334,25.95,15.48,4.9191127277881606,1.016,0.0,32.3,68.19999999999999,16.002,21.844,43.899203468216,88.01490514220495,4,144.3,107.18800000000002,703.1754866681902,80,80
z105_i85,2013,3,2013-07-15,31.158062151888597,81.97814976356418,45.7,46.7,620.0,V13,62.0,724.1879999999999,0.6902179985222088,0.8737505921349418,0.2921218793934397,4.266968755362918,0.0,21.747083333333336,26.28,18.15,4.39152720104903,0.0,0.0,32.3,52.99999999999999,16.002,21.336,42.02371705426776,85.91116160650563,5,144.3,107.18800000000002,707.5670138692392,80,80
z105_i85,2013,3,2013-07-17,20.966671977296485,85.1032226508321,13.8,40.3,660.0,,64.0,750.7229999999998,0.7067900068704949,0.8929731399098151,0.3996783072411011,7.434208174004365,0.0,23.417083333333334,31.18,14.86,7.590234782546759,0.0,0.0,26.2,79.19999999999999,16.002,21.336,43.91466084071726,87.74665529267804,1,170.5,107.18800000000002,722.7280791543624,80,80
z105_i85,2013,3,2013-07-18,24.217532358582638,86.26947364488353,34.6,45.0,680.0,,65.0,765.0529999999999,0.7150288466512902,0.9002122242563312,0.2830887611983217,5.852866005914788,0.0,22.232916666666668,33.1,14.66,5.962461876682937,3.048,0.0,26.2,79.19999999999999,19.05,24.383999999999997,41.36358551257581,86.42344136127213,2,170.5,110.23600000000002,728.6905410310453,80,80
z105_i85,2013,3,2013-07-23,33.98752052745544,89.52631097281478,54.3,60.8,780.0,,70.0,831.6079999999998,0.7557755271969211,0.9194265808669904,0.0302291461197444,5.556840792865758,0.0,21.70375,28.64,13.15,5.665949362330139,0.0,0.0,15.2,73.69999999999999,5.334,21.336,39.95403988286853,83.03374766245543,4,185.7,112.52200000000002,755.0918842546841,80,80
