config,Year,Trt_code,Date,SWD_AC,Canopy_AC
z105_i100,2013,3,2013-09-10,-2.38073712886104,77.3287487622133
z105_i100,2013,3,2013-09-11,-3.9682331978059713,74.8612831286533
z105_i100,2013,3,2013-09-12,-10.477239245909448,72.07981372866932
z105_i100,2013,3,2013-09-13,-10.595490536511663,68.9443811950517
z105_i100,2013,3,2013-09-14,-3.396658404328615,65.40994102723099
z105_i100,2013,3,2013-09-15,-14.821313016670256,61.42571646938624
z105_i100,2013,3,2013-09-16,-1.3073392329305602,56.93446903737188
z105_i100,2013,3,2013-09-17,2.7108441540013724,51.871676214648275
z105_i100,2013,3,2013-09-18,4.271791476835511,46.164604503766014
z105_i100,2013,3,2013-09-19,4.758259321081699,39.73126451660251
z105_i100,2013,3,2013-09-20,5.86077606125054,32.47923309188444
z105_i100,2013,3,2013-09-21,7.1093474592664725,24.3043255182081
z105_i100,2013,3,2013-09-22,3.8457372983171676,15.089098787340886
z105_i100,2013,3,2013-09-23,-11.146697416124786,4.701164375123431
z105_i100,2013,4,2013-05-15,3.4670577679065073,0.0
z105_i100,2013,4,2013-05-16,5.6231336678676165,0.0
z105_i100,2013,4,2013-05-17,7.267662207480288,0.0
z105_i100,2013,4,2013-05-18,8.716390949850577,0.0
z105_i100,2013,4,2013-05-19,12.352459181814435,0.0
z105_i100,2013,4,2013-05-20,12.46321389360388,0.4875
z105_i100,2013,4,2013-05-21,14.09263948841991,0.5738742470010385
z105_i100,2013,4,2013-05-22,15.150202201301557,0.6755521053764285
z105_i100,2013,4,2013-05-23,15.803437804692999,0.6727559359012664
z105_i100,2013,4,2013-05-24,16.72202147153159,0.6701627670089252
z105_i100,2013,4,2013-05-25,17.426424498523765,0.6675854864900166
z105_i100,2013,4,2013-05-26,18.19089426301675,0.6646789872875
z105_i100,2013,4,2013-05-27,18.878300679968074,0.6629729851811358
z105_i100,2013,4,2013-05-28,19.278077067061947,0.6629662635651169
z105_i100,2013,4,2013-05-29,14.264822918266091,0.769851874441544
z105_i100,2013,4,2013-05-30,18.766495340517576,0.8562569579389742
z105_i100,2013,4,2013-05-31,19.522996993130608,0.8891377189005879
z105_i100,2013,4,2013-06-01,20.124614717088775,0.940433763094904
z105_i100,2013,4,2013-06-02,20.741244225204785,1.0055776446089706
z105_i100,2013,4,2013-06-03,21.461051421653206,1.0598237548093243
z105_i100,2013,4,2013-06-04,21.588662714801455,1.2068323281224844
z105_i100,2013,4,2013-06-05,21.842948029064935,1.3477393410922183
z105_i100,2013,4,2013-06-06,22.3741866234739,1.4686962024777035
z105_i100,2013,4,2013-06-07,8.78458741127828,1.728916773887542
z105_i100,2013,4,2013-06-08,13.407435434490008,2.021498591202249
z105_i100,2013,4,2013-06-09,15.945030202013832,2.3331225094416808
z105_i100,2013,4,2013-06-10,17.595852117829615,2.6763755432668765
z105_i100,2013,4,2013-06-11,19.332646451755128,3.0093800913014603
z105_i100,2013,4,2013-06-12,20.75604851603137,3.3597079157686394
z105_i100,2013,4,2013-06-13,7.893259583320569,3.9549740519080125
z105_i100,2013,4,2013-06-14,13.693423538706103,4.626131725921258
z105_i100,2013,4,2013-06-15,16.184610285038275,5.362148717953015
z105_i100,2013,4,2013-06-16,17.84201062112144,6.206106691647251
z105_i100,2013,4,2013-06-17,19.26913054961764,7.158099463684364
z105_i100,2013,4,2013-06-18,20.820067212166947,8.202312682510835
z105_i100,2013,4,2013-06-19,22.801092504366906,9.250463521595417
z105_i100,2013,4,2013-06-20,10.951193816002114,10.88944161613568
z105_i100,2013,4,2013-06-21,15.426779761953572,12.78221264018865
z105_i100,2013,4,2013-06-22,18.20914255584961,14.877164800432432
z105_i100,2013,4,2013-06-23,20.68014714001729,17.212352558212327
z105_i100,2013,4,2013-06-24,23.370417766060882,19.808137236138506
z105_i100,2013,4,2013-06-25,26.04572255222711,22.644954336267947
z105_i100,2013,4,2013-06-26,18.611076592382453,26.657140755074188
z105_i100,2013,4,2013-06-27,25.327403809162185,30.575173565734453
z105_i100,2013,4,2013-06-28,29.694583299068146,34.57482567650642
z105_i100,2013,4,2013-06-29,33.553889445290785,38.94710257609695
z105_i100,2013,4,2013-06-30,37.31802573422905,43.349227495135615
z105_i100,2013,4,2013-07-01,28.390005642012902,50.792438483555415
z105_i100,2013,4,2013-07-02,35.27797246886485,56.584919222120945
z105_i100,2013,4,2013-07-03,42.38291396783195,59.99897655524815
z105_i100,2013,4,2013-07-04,47.95948491514662,61.346535241839625
z105_i100,2013,4,2013-07-05,28.294617005038976,66.39257478164993
z105_i100,2013,4,2013-07-06,34.261340845641925,70.67815305710991
z105_i100,2013,4,2013-07-07,39.59784898899037,73.64235679510551
z105_i100,2013,4,2013-07-08,45.389445878632465,75.32908274179113
z105_i100,2013,4,2013-07-09,51.30366734030946,76.1724830741144
z105_i100,2013,4,2013-07-10,25.988712956614346,78.93727428972164
z105_i100,2013,4,2013-07-11,34.909786401140515,81.2830751373668
z105_i100,2013,4,2013-07-12,32.94917601411959,83.27239766421937
z105_i100,2013,4,2013-07-13,31.351940394888704,84.95822993258176
z105_i100,2013,4,2013-07-14,35.457076177039546,86.38544171361448
z105_i100,2013,4,2013-07-15,40.01615368708405,87.38082788607241
z105_i100,2013,4,2013-07-16,21.452886588240254,88.42423567932406
z105_i100,2013,4,2013-07-17,29.28675243263417,89.30179698998842
z105_i100,2013,4,2013-07-18,32.37469210981608,90.02510543134524
z105_i100,2013,4,2013-07-19,19.24089680449487,90.63731130866877
z105_i100,2013,4,2013-07-20,24.797615782911684,91.14113616670375
z105_i100,2013,4,2013-07-21,29.622536600053383,91.51321546681567
z105_i100,2013,4,2013-07-22,35.90012668671654,91.77342147320459
z105_i100,2013,4,2013-07-23,41.48751219308087,91.95187610494739
z105_i100,2013,4,2013-07-24,13.867770015286437,92.12148189819209
z105_i100,2013,4,2013-07-25,16.67665533314951,92.12148189819209
z105_i100,2013,4,2013-07-26,22.093163362562247,92.12148189819209
z105_i100,2013,4,2013-07-27,24.74405845775155,92.12148189819209
z105_i100,2013,4,2013-07-28,26.506844908351887,92.12148189819209
z105_i100,2013,4,2013-07-29,-8.03516674849314,92.12148189819209
z105_i100,2013,4,2013-07-30,3.656360436409975,92.12148189819209
z105_i100,2013,4,2013-07-31,10.764511644618546,92.12148189819209
z105_i100,2013,4,2013-08-01,15.413378047505743,92.12148189819209
z105_i100,2013,4,2013-08-02,-4.06275175575892,92.12148189819209
z105_i100,2013,4,2013-08-03,-14.26611148686933,92.12148189819209
z105_i100,2013,4,2013-08-04,2.441532202486589,92.12148189819209
z105_i100,2013,4,2013-08-05,9.404457522832049,92.12148189819209
z105_i100,2013,4,2013-08-06,14.764712552145696,92.12148189819209
z105_i100,2013,4,2013-08-07,-2.2543070304679986,92.12148189819209
z105_i100,2013,4,2013-08-08,1.9378546588883356,92.12148189819209
z105_i100,2013,4,2013-08-09,6.857261988928059,92.12148189819209
z105_i100,2013,4,2013-08-10,11.97422684555943,92.12148189819209
z105_i100,2013,4,2013-08-11,15.6172443555066,92.12148189819209
z105_i100,2013,4,2013-08-12,-6.77761844425932,92.12148189819209
z105_i100,2013,4,2013-08-13,1.4619142563648606,92.12148189819209
z105_i100,2013,4,2013-08-14,6.947201965431107,92.12148189819209
z105_i100,2013,4,2013-08-15,11.62056188726714,92.12148189819209
z105_i100,2013,4,2013-08-16,6.288380244219892,92.12148189819209
z105_i100,2013,4,2013-08-17,11.114951299205662,92.12148189819209
z105_i100,2013,4,2013-08-18,15.291434290612738,92.12148189819209
z105_i100,2013,4,2013-08-19,20.574860826535016,92.12148189819209
z105_i100,2013,4,2013-08-20,25.572711934596224,92.12148189819209
z105_i100,2013,4,2013-08-21,7.451528236170364,92.12148189819209
z105_i100,2013,4,2013-08-22,4.342814820902283,92.12148189819209
z105_i100,2013,4,2013-08-23,9.008689619539037,92.12148189819209
z105_i100,2013,4,2013-08-24,13.339788167820382,92.12148189819209
z105_i100,2013,4,2013-08-25,17.08647820901743,92.12148189819209
z105_i100,2013,4,2013-08-26,5.873624082414302,92.12148189819209
z105_i100,2013,4,2013-08-27,10.782404425140951,92.12148189819209
z105_i100,2013,4,2013-08-28,13.289366816353388,92.12148189819209
z105_i100,2013,4,2013-08-29,18.606462445713827,92.12148189819209
z105_i100,2013,4,2013-08-30,4.234940692908918,91.53532394139697
z105_i100,2013,4,2013-08-31,8.267512132029957,90.87457292699256
z105_i100,2013,4,2013-09-01,12.1162461168055,90.12973632113369
z105_i100,2013,4,2013-09-02,16.32805248163786,89.29011359285465
z105_i100,2013,4,2013-09-03,19.938040202395293,88.34364248724911
z105_i100,2013,4,2013-09-04,23.430939277241286,87.27672573574297
z105_i100,2013,4,2013-09-05,12.705097438192503,86.07403571393176
z105_i100,2013,4,2013-09-06,17.380161056749557,84.71829424064222
z105_i100,2013,4,2013-09-07,21.419850200561516,83.19002435474982
z105_i100,2013,4,2013-09-08,25.63758838464215,81.46727050370886
z105_i100,2013,4,2013-09-09,0.8135609201837839,79.52528312394477
z105_i100,2013,4,2013-09-10,0.17086111101180523,77.33616308170306
z105_i100,2013,4,2013-09-11,-3.375841921788089,74.86846086629181
z105_i100,2013,4,2013-09-12,-10.420639749450178,72.08672477761684
z105_i100,2013,4,2013-09-13,-10.593035777959036,68.95099161714423
z105_i100,2013,4,2013-09-14,-3.3967124798677557,65.41621256541497
z105_i100,2013,4,2013-09-15,-14.821360033066851,61.431605998107194
z105_i100,2013,4,2013-09-16,-1.3074098914002699,56.93992794302054
