variant,Year,Trt_code,Treatment,Date,dap,gdd_cum,z_root_m,canopy_cover_frac,biomass_t_ha,dry_yield_t_ha,Es_mm,Tr_mm,DeepPerc_mm,IrrDay_mm,SWD_AquaCrop_mm,Canopy_obs
default_maize,2013,1,100/100,2013-07-02,49.0,540.3679999999999,0.9997138505472563,0.8666285161074748,547.7907456712385,0.0,0.47359768873508745,6.292887688499552,0.0,0.0,65.20297539890909,48.47
default_maize,2013,1,100/100,2013-07-09,56.0,638.3279999999999,1.0906256330795945,0.915363457952622,787.6659081873792,0.0,0.2391608247374479,6.561781579199057,0.0,0.0,80.2183522898561,69.60333333333334
default_maize,2013,1,100/100,2013-07-11,58.0,666.2129999999999,1.1160784461585804,0.9268686382720266,857.420318747429,0.0,0.2434272300347269,8.640341371160382,0.0,0.0,55.75249746983488,75.2125
default_maize,2013,1,100/100,2013-07-16,63.0,736.2929999999999,1.1787995385348755,0.9556698070451001,1032.6889983823894,0.0,0.0641863201510448,7.742351943646637,0.0,26.3,33.39267402439382,84.1925
default_maize,2013,1,100/100,2013-07-18,65.0,765.0529999999999,1.2035462927673455,0.9568751943059411,1102.8477823757041,0.0,0.04556606553732471,6.068395195448045,0.0,0.0,44.26345490252979,84.725
default_maize,2013,1,100/100,2013-07-25,72.0,857.3679999999998,1.2887593419691175,0.9588257236290677,1344.6769133382347,0.2492737256652645,0.017966154917248064,2.7786973454764072,0.0,0.0,12.572099949006759,87.61500000000001
default_maize,2013,1,100/100,2013-07-30,77.0,913.9979999999998,1.3484024526939087,0.9588257236290677,1505.2873288764608,0.5090936632535268,0.03401066536924526,5.325315058584305,3.8901423428792845,0.0,3.2431425437677426,85.24000000000001
default_maize,2013,1,100/100,2013-08-02,80.0,955.1329999999998,1.383740204319113,0.9588257236290677,1606.420424094463,0.7700983339805024,0.03861934018647837,5.994656759690814,0.02939039887322918,25.4,-4.337222609956808,84.36
default_maize,2013,1,100/100,2013-08-13,91.0,1089.558,1.5107120714039102,0.9588257236290677,1962.106343604215,2.715339790047373,0.02651668373700078,3.8339855910930987,8.990379738838618,0.0,0.7197828509300208,85.5575
default_maize,2013,1,100/100,2013-08-15,93.0,1111.578,1.533392709860201,0.9588257236290677,2024.3621651525289,3.175541608845108,0.03086562640723975,4.421488085794841,0.34019433647104985,0.0,11.505656173958382,83.2075
default_maize,2013,1,100/100,2013-08-20,98.0,1176.4379999999996,1.5895934359667736,0.9588257236290677,2184.6124256350695,4.4360613502022845,0.03453874592586017,5.080743542634349,0.028183562137712607,0.0,18.893092371143027,82.8625
default_maize,2013,1,100/100,2013-08-22,100.0,1205.9279999999994,1.6118812223011318,0.9588257236290677,2248.028597033981,4.980207877772621,0.025230115354000365,3.6886512911499576,8.568213606060795,0.0,-5.57631119685703,87.30666666666667
default_maize,2013,1,100/100,2013-08-29,107.0,1305.1229999999996,1.6890722066348944,0.9588257236290677,2466.9074993567,7.060463845302429,0.03651550698122687,5.223250261064034,0.22712509946406845,0.0,12.1431544521237,80.255
default_maize,2013,1,100/100,2013-09-04,113.0,1390.6479999999997,1.7000000000000008,0.9084001688339292,2642.654772258539,9.028335304005077,0.12043082542214974,3.5126126761995398,0.0031939334138574474,0.0,18.828749919771514,80.125
default_maize,2013,1,100/100,2013-09-20,129.0,1566.9734999999998,1.7000000000000008,0.338085204817724,2908.5977810998775,13.967618044505002,0.8200400797545685,0.264443299242027,0.0034397502689361946,0.0,5.657177013029247,64.2875
default_maize,2013,2,100/50,2013-06-18,35.0,349.193,0.8073556073605817,0.3822984696290846,138.52342105612846,0.0,0.14368306219974752,3.6226891088077227,0.0,0.0,32.738914499996845,15.875
default_maize,2013,2,100/50,2013-06-25,42.0,445.30299999999994,0.9055384139650032,0.7299677380197288,322.66243200316484,0.0,0.03516923542697749,5.73800946375848,0.0,0.0,56.47686078141759,27.052500000000002
default_maize,2013,2,100/50,2013-06-27,44.0,474.05299999999994,0.932816796307215,0.7935211267120339,385.41682886279204,0.0,1.091802726682614,7.965125525416081,0.0,0.0,52.80202320133053,33.5275
default_maize,2013,2,100/50,2013-07-02,49.0,540.3679999999999,0.9997138505472563,0.866734047630463,547.8026672206196,0.0,0.47308957286607844,6.2933584440958255,0.0,0.0,65.10498434130258,52.075
default_maize,2013,2,100/50,2013-07-09,56.0,638.3279999999999,1.0906256330795945,0.9154705320690205,787.6944314755925,0.0,0.2386671602195162,6.562249204801729,0.0,0.0,80.12038625760364,73.17
default_maize,2013,2,100/50,2013-07-11,58.0,666.2129999999999,1.1160784461585804,0.9269481137672014,857.4527842180173,0.0,0.24295131811973822,8.64079218054202,0.0,0.0,55.65448317787897,79.91
default_maize,2013,2,100/50,2013-07-16,63.0,736.2929999999999,1.1787995385348755,0.9556698070451001,1032.7265682727675,0.0,0.0641863201510448,7.742351943646637,0.0,29.9,33.194610271152904,87.55
default_maize,2013,2,100/50,2013-07-18,65.0,765.0529999999999,1.2035462927673455,0.9568751943059411,1102.8853522660822,0.0,0.04556606553732471,6.068395195448045,0.0,0.0,44.06539114928886,87.3525
default_maize,2013,2,100/50,2013-07-25,72.0,857.3679999999998,1.2887593419691175,0.9588257236290677,1344.7144832286128,0.2492789362643349,0.017966154917248064,2.7786973454764072,0.0,0.0,12.37403619576584,89.4225
default_maize,2013,2,100/50,2013-07-30,77.0,913.9979999999998,1.3484024526939087,0.9588257236290677,1505.324898766839,0.5091029101952802,0.03401066536924526,5.325315058584305,3.9759540590733646,0.0,3.2354566695056275,86.4025
default_maize,2013,2,100/50,2013-08-02,80.0,955.1329999999998,1.383740204319113,0.9588257236290677,1606.457993984841,0.7701111116556002,0.03861934018647837,5.994656759690814,0.0292993129574869,25.5,-4.4439379514187305,84.8075
default_maize,2013,2,100/50,2013-08-13,91.0,1089.558,1.5107120714039102,0.9588257236290677,1962.143913494593,2.7153733318075934,0.02651668373700078,3.8339855910930987,4.707769560037091,0.0,1.3197802430604983,86.0075
default_maize,2013,2,100/50,2013-08-15,93.0,1111.578,1.533392709860201,0.9588257236290677,2024.399735042907,3.175578965413164,0.03086562640723975,4.421488085794841,0.27640322810217627,0.0,11.5076874608705,83.5875
default_maize,2013,2,100/50,2013-08-20,98.0,1176.4379999999996,1.5895934359667736,0.9588257236290677,2184.6499955254476,4.436107496246541,0.03453874592586017,5.080743542634349,2.1151021383509975e-06,0.0,35.69115729877202,82.47749999999999
default_maize,2013,2,100/50,2013-08-22,100.0,1205.9279999999994,1.6118812223011318,0.9588257236290677,2248.066166924359,4.980257268227939,0.025230115354000365,3.6886512911499576,1.666465101709164e-08,0.0,20.28000558032154,87.22
default_maize,2013,2,100/50,2013-08-29,107.0,1305.1229999999996,1.6890722066348944,0.9588257236290677,2466.945069247078,7.060523397037704,0.03651550698122687,5.223250261064034,0.0,0.0,38.308235001424116,80.38
default_maize,2013,2,100/50,2013-09-04,113.0,1390.6479999999997,1.7000000000000008,0.9084001688339292,2642.6923421489173,9.028402309743996,0.11337042027535764,3.5126126761995398,0.0,0.0,49.14012509014983,77.20333333333333
default_maize,2013,2,100/50,2013-09-20,129.0,1566.9734999999998,1.7000000000000008,0.338085204817724,2908.6353509902556,13.967703552044972,0.8200400797545685,0.264443299242027,0.0033629658789757987,0.0,5.6571774345934225,42.0
default_maize,2013,3,80/80,2013-06-18,35.0,349.193,0.8073556073605817,0.3822984696290846,138.52342105612846,0.0,0.14368306219974752,3.6226891088077227,0.0,0.0,32.738914499996845,18.7825
default_maize,2013,3,80/80,2013-06-25,42.0,445.30299999999994,0.9055384139650032,0.7299677380197288,322.66243200316484,0.0,0.03516923542697749,5.73800946375848,0.0,0.0,56.47686078141759,30.9875
default_maize,2013,3,80/80,2013-06-27,44.0,474.05299999999994,0.932816796307215,0.7845537036110332,385.1909394794574,0.0,1.1516308936065303,7.908453065479488,0.0,0.0,57.90517890831785,38.230000000000004
default_maize,2013,3,80/80,2013-07-02,49.0,540.3679999999999,0.9997138505472563,0.8504725527997308,545.7598855149483,0.0,0.5518150479434815,6.220421422793439,0.0,0.0,75.07643156588071,54.8475
default_maize,2013,3,80/80,2013-07-09,56.0,638.3279999999999,1.0906029558921744,0.892986081852879,777.7021499554462,0.0,0.12464597192593078,6.194150359574996,0.0,0.0,93.48010771628492,66.1725
default_maize,2013,3,80/80,2013-07-11,58.0,666.2129999999999,1.1160468569187947,0.910259086813122,846.6286307440812,0.0,0.3433311922852585,8.545706960827363,0.0,0.0,77.12438780601929,77.9775
default_maize,2013,3,80/80,2013-07-16,63.0,736.2929999999999,1.1787679492950898,0.9346574966098724,1020.353900493729,0.0,0.17507783588807008,7.640311357926937,0.0,26.2,63.783868596558214,85.78999999999999
default_maize,2013,3,80/80,2013-07-18,65.0,765.0529999999999,1.2035147035275597,0.9400215761643009,1089.7364982012261,0.0,0.11550602443056252,6.004994427542388,0.0,0.0,74.66976766993214,85.025
default_maize,2013,3,80/80,2013-07-25,72.0,857.3679999999998,1.2887277527293317,0.9588257236290677,1331.5656291637567,0.247492500246748,0.017966154917248064,2.7786973454764072,0.0,0.0,59.17841271640913,88.1875
default_maize,2013,3,80/80,2013-07-30,77.0,913.9979999999998,1.348370863454123,0.9588257236290677,1492.1760447019828,0.5060046060333344,0.03401066536924526,5.325315058584305,0.0,0.0,39.747096713341946,85.345
default_maize,2013,3,80/80,2013-08-02,80.0,955.1329999999998,1.3837086150793272,0.9588257236290677,1593.309139919985,0.7658489746174908,0.03861934018647837,5.994656759690814,0.0,25.4,30.446445144363146,84.03
default_maize,2013,3,80/80,2013-08-13,91.0,1089.558,1.5106804821641244,0.9588257236290677,1948.995059429737,2.704384892221928,0.02651668373700078,3.8339855910930987,0.0,0.0,12.033094085680661,83.905
default_maize,2013,3,80/80,2013-08-15,93.0,1111.578,1.5333611206204152,0.9588257236290677,2011.2508809780509,3.163384367859836,0.03086562640723975,4.421488085794841,0.0,0.0,20.541208896476093,82.8375
default_maize,2013,3,80/80,2013-08-20,98.0,1176.4379999999996,1.5895618467269879,0.9588257236290677,2171.5011414605915,4.421191509313565,0.03453874592586017,5.080743542634349,0.0,0.0,31.499790724321656,81.47749999999999
default_maize,2013,3,80/80,2013-08-22,100.0,1205.9279999999994,1.611849633061346,0.9588257236290677,2234.917312859503,4.964359457879764,0.025230115354000365,3.6886512911499576,0.0,0.0,5.1067996586889,87.36333333333333
default_maize,2013,3,80/80,2013-08-29,107.0,1305.1229999999996,1.6890406173951087,0.9588257236290677,2453.796215182222,7.041658862145145,0.03651550698122687,5.223250261064034,0.0,0.0,15.035029078815496,79.905
default_maize,2013,3,80/80,2013-09-04,113.0,1390.6479999999997,1.699968410760215,0.9084001688339292,2629.543488084061,9.007488715599255,0.12023109615888873,3.5126126761995398,0.0026275943701771637,0.0,18.71015777495674,81.4725
default_maize,2013,3,80/80,2013-09-20,129.0,1566.9734999999998,1.699968410760215,0.338085204817724,2895.4864969253995,13.941719699916344,0.8200400797545685,0.264443299242027,0.0034397502689361946,0.0,5.657177013029247,61.54
default_maize,2013,4,80/65,2013-06-18,35.0,349.193,0.8073556073605817,0.38202641222911804,138.48474039445412,0.0,0.14312657110037752,3.6206604911757445,0.0,0.0,32.77373376448955,15.705
default_maize,2013,4,80/65,2013-06-25,42.0,445.30299999999994,0.9055384139650032,0.7297459202706462,322.5650283098057,0.0,0.03477556660401862,5.736887810166688,0.0,0.0,56.49791610894015,29.4775
default_maize,2013,4,80/65,2013-06-27,44.0,474.05299999999994,0.932816796307215,0.7852546481919035,385.1063991457346,0.0,1.146938365925752,7.912898080272075,0.0,0.0,57.926043322155905,36.0175
default_maize,2013,4,80/65,2013-07-02,49.0,540.3679999999999,0.9997138505472563,0.8508649458357448,545.7388092479421,0.0,0.5499049997978454,6.222191030689103,0.0,0.0,75.10481280863424,51.4825
default_maize,2013,4,80/65,2013-07-09,56.0,638.3279999999999,1.0906027343565774,0.8932536740715767,777.773792994475,0.0,0.12630401362020846,6.208295368314706,0.0,0.0,93.4083593654085,63.042500000000004
default_maize,2013,4,80/65,2013-07-11,58.0,666.2129999999999,1.1160471182846063,0.9104577064683778,846.7102234572512,0.0,0.34213116081453904,8.546843695227624,0.0,0.0,76.95251766470587,76.2225
default_maize,2013,4,80/65,2013-07-16,63.0,736.2929999999999,1.1787682106609014,0.9347587910066888,1020.4506192642665,0.0,0.17454056966786488,7.640805908251211,0.0,26.4,63.41183116833066,84.5625
default_maize,2013,4,80/65,2013-07-18,65.0,765.0529999999999,1.2035149648933714,0.9401008898717915,1089.8369178590474,0.0,0.11517558527980795,6.005294094322292,0.0,0.0,74.29765842607293,84.1525
default_maize,2013,4,80/65,2013-07-25,72.0,857.3679999999998,1.2887280140951434,0.9588257236290677,1331.666048821578,0.24749794751388915,0.017966154917248064,2.7786973454764072,0.0,0.0,58.70630347254991,85.3175
default_maize,2013,4,80/65,2013-07-30,77.0,913.9979999999998,1.3483711248199346,0.9588257236290677,1492.276464359804,0.506011795053446,0.03401066536924526,5.325315058584305,0.0,0.0,39.274987469482745,83.7075
default_maize,2013,4,80/65,2013-08-02,80.0,955.1329999999998,1.3837088764451388,0.9588257236290677,1593.4095595778062,0.7658565841187965,0.03861934018647837,5.994656759690814,0.0,25.3,30.074335900503932,82.4325
default_maize,2013,4,80/65,2013-08-13,91.0,1089.558,1.510680743529936,0.9588257236290677,1949.0954790875583,2.704380658807579,0.02651668373700078,3.8339855910930987,0.0,0.0,11.360984841821498,83.6325
default_maize,2013,4,80/65,2013-08-15,93.0,1111.578,1.5333613819862268,0.9588257236290677,2011.3513006358721,3.1633743710552182,0.03086562640723975,4.421488085794841,0.0,0.0,19.86909965261693,81.60499999999999
default_maize,2013,4,80/65,2013-08-20,98.0,1176.4379999999996,1.5895621080927995,0.9588257236290677,2171.601561118413,4.4211612481472375,0.03453874592586017,5.080743542634349,0.0,0.0,33.82768148046248,80.5675
default_maize,2013,4,80/65,2013-08-22,100.0,1205.9279999999994,1.6118498944271578,0.9588257236290677,2235.0177325173245,4.96431896511629,0.025230115354000365,3.6886512911499576,0.0,0.0,12.517288910969775,84.845
default_maize,2013,4,80/65,2013-08-29,107.0,1305.1229999999996,1.6890408787609204,0.9588257236290677,2453.8966348400436,7.041573204341164,0.03651550698122687,5.223250261064034,0.0,0.0,26.445518331096366,78.965
default_maize,2013,4,80/65,2013-09-04,113.0,1390.6479999999997,1.6999686721260268,0.9084001688339292,2629.6439077418827,9.007354508644251,0.11801762892102326,3.5126126761995398,0.0,0.0,31.18205562846774,78.21333333333332
default_maize,2013,4,80/65,2013-09-20,129.0,1566.9734999999998,1.6999686721260268,0.338085204817724,2895.586916583221,13.941463076597568,0.8200400797545685,0.264443299242027,0.0034397502689361946,0.0,5.657177013029247,35.9275
default_maize,2013,5,80/50,2013-06-18,35.0,349.193,0.8073556073605817,0.3829526016504097,138.65942727204148,0.0,0.15159816103029577,3.6275639709533913,0.0,0.0,32.62777280962593,15.1275
default_maize,2013,5,80/50,2013-06-25,42.0,445.30299999999994,0.9055384139650032,0.7305824060518961,322.9527888563813,0.0,0.03601361619550014,5.741116416468721,0.0,0.0,56.40658818419025,26.9375
default_maize,2013,5,80/50,2013-06-27,44.0,474.05299999999994,0.932816796307215,0.7869337080943917,385.5548582957215,0.0,1.1357088926249403,7.923535241804345,0.0,0.0,57.83390969576968,33.94
default_maize,2013,5,80/50,2013-07-02,49.0,540.3679999999999,0.9997138505472563,0.8524080293466517,546.3714917477078,0.0,0.5423988209042944,6.229145302217095,0.0,0.0,74.93520565709743,50.1275
default_maize,2013,5,80/50,2013-07-09,56.0,638.3279999999999,1.090604122517446,0.8940755879653473,778.4569847624989,0.0,0.13334611755112938,6.156838058655727,0.0,0.0,93.75717641229149,62.09
default_maize,2013,5,80/50,2013-07-11,58.0,666.2129999999999,1.1160464276366033,0.9110677700009618,847.4239681577715,0.0,0.3384460782208265,8.550334403808431,0.0,0.0,77.30096072298906,76.5675
default_maize,2013,5,80/50,2013-07-16,63.0,736.2929999999999,1.1787675200128984,0.9350701650122596,1021.2108286338616,0.0,0.17288920944308062,7.642325965203254,0.0,26.2,63.95976028250533,85.0325
default_maize,2013,5,80/50,2013-07-18,65.0,765.0529999999999,1.2035142742453684,0.9403470628898473,1090.6085541457671,0.0,0.11415005271344685,6.006224116019202,0.0,0.0,74.84536586575375,84.9675
default_maize,2013,5,80/50,2013-07-25,72.0,857.3679999999998,1.2887273234471404,0.9588257236290677,1332.4376851082977,0.24765902798571326,0.017966154917248064,2.7786973454764072,0.0,0.0,59.35401091223075,87.175
default_maize,2013,5,80/50,2013-07-30,77.0,913.9979999999998,1.3483704341719316,0.9588257236290677,1493.0481006465238,0.5063093556015892,0.03401066536924526,5.325315058584305,0.0,0.0,39.922694909163575,85.4175
default_maize,2013,5,80/50,2013-08-02,80.0,955.1329999999998,1.3837081857971358,0.9588257236290677,1594.181195864526,0.7662818099002904,0.03861934018647837,5.994656759690814,0.0,25.4,30.622043340184778,83.325
default_maize,2013,5,80/50,2013-08-13,91.0,1089.558,1.510680052881933,0.9588257236290677,1949.867115374278,2.705643198628234,0.02651668373700078,3.8339855910930987,0.0,0.0,12.008692281502304,84.455
default_maize,2013,5,80/50,2013-08-15,93.0,1111.578,1.5333606913382238,0.9588257236290677,2012.1229369225919,3.1648124258654953,0.03086562640723975,4.421488085794841,0.0,0.0,20.51680709229774,82.8625
default_maize,2013,5,80/50,2013-08-20,98.0,1176.4379999999996,1.5895614174447965,0.9588257236290677,2172.3731974051325,4.423045913892333,0.03453874592586017,5.080743542634349,0.0,0.0,44.675388920143305,81.68
default_maize,2013,5,80/50,2013-08-22,100.0,1205.9279999999994,1.6118492037791547,0.9588257236290677,2235.789368804044,4.966385115373118,0.025230115354000365,3.6886512911499576,0.0,0.0,29.26423708734089,85.365
default_maize,2013,5,80/50,2013-08-29,107.0,1305.1229999999996,1.6890401881129173,0.9588257236290677,2454.668271126763,7.044287047930148,0.03651550698122687,5.223250261064034,0.0,0.0,47.19246650746747,80.495
default_maize,2013,5,80/50,2013-09-04,113.0,1390.6479999999997,1.6999679814780237,0.9084001688339292,2630.415544028602,9.010636659183733,0.11343361364858749,3.5126126761995398,0.0,0.0,58.0244197895664,75.22
default_maize,2013,5,80/50,2013-09-20,129.0,1566.9734999999998,1.6999679814780237,0.338085204817724,2896.3585528699405,13.946167388610354,0.8200400797545685,0.264443299242027,0.0,0.0,8.813162607906273,29.384999999999998
default_maize,2013,6,80/40,2013-06-18,35.0,349.193,0.8073556073605817,0.3829526016504097,138.65942727204148,0.0,0.15159816103029577,3.6275639709533913,0.0,0.0,32.62777280962593,18.697499999999998
default_maize,2013,6,80/40,2013-06-25,42.0,445.30299999999994,0.9055384139650032,0.7304049373748069,322.9407428704715,0.0,0.0350932162450448,5.7402195501489075,0.0,0.0,56.502102428498844,32.3425
default_maize,2013,6,80/40,2013-06-27,44.0,474.05299999999994,0.932816796307215,0.7867739332481869,385.53489871603443,0.0,1.136776785127233,7.922523676547303,0.0,0.0,57.92952552904127,37.089999999999996
default_maize,2013,6,80/40,2013-07-02,49.0,540.3679999999999,0.9997138505472563,0.8519983831724742,546.3182816058386,0.0,0.5443907172078761,6.227299864218993,0.0,0.0,75.12701935906205,54.415
default_maize,2013,6,80/40,2013-07-09,56.0,638.3279999999999,1.0906027343565774,0.8936076263095065,777.9984982535824,0.0,0.13206913441935184,6.118708156548255,0.0,0.0,94.00359027796202,60.72666666666667
default_maize,2013,6,80/40,2013-07-11,58.0,666.2129999999999,1.116043613438182,0.9107204266319789,846.9480875663816,0.0,0.3405440482214258,8.548347093701498,0.0,0.0,77.54758750419738,78.625
default_maize,2013,6,80/40,2013-07-16,63.0,736.2929999999999,1.178764705814477,0.9348928962761117,1020.7084950649522,0.0,0.1738293160636976,7.641460610409074,0.0,26.3,64.10667966273225,86.06
default_maize,2013,6,80/40,2013-07-18,65.0,765.0529999999999,1.203511460046947,0.9402069607839619,1090.0997163236261,0.0,0.11473368930773759,6.005694836602382,0.0,0.0,74.99241142928527,86.27000000000001
default_maize,2013,6,80/40,2013-07-25,72.0,857.3679999999998,1.288724509248719,0.9588257236290677,1331.9288472861567,0.247568433122007,0.017966154917248064,2.7786973454764072,0.0,0.0,59.50105647576227,87.9975
default_maize,2013,6,80/40,2013-07-30,77.0,913.9979999999998,1.3483676199735102,0.9588257236290677,1492.5392628243828,0.5061448606158999,0.03401066536924526,5.325315058584305,0.0,0.0,40.06974047269511,85.9625
default_maize,2013,6,80/40,2013-08-02,80.0,955.1329999999998,1.3837053715987144,0.9588257236290677,1593.672358042385,0.7660494198792694,0.03861934018647837,5.994656759690814,0.0,25.2,30.969088903716298,84.8625
default_maize,2013,6,80/40,2013-08-13,91.0,1089.558,1.5106772386835117,0.9588257236290677,1949.358277552137,2.704980195503075,0.02651668373700078,3.8339855910930987,0.0,0.0,12.555737845033835,85.135
default_maize,2013,6,80/40,2013-08-15,93.0,1111.578,1.5333578771398024,0.9588257236290677,2011.6140991004509,3.1640624595771816,0.03086562640723975,4.421488085794841,0.0,0.0,21.06385265582927,84.13
default_maize,2013,6,80/40,2013-08-20,98.0,1176.4379999999996,1.589558603246375,0.9588257236290677,2171.8643595829917,4.422080295822448,0.03453874592586017,5.080743542634349,0.0,0.0,45.22243448367483,81.9225
default_maize,2013,6,80/40,2013-08-22,100.0,1205.9279999999994,1.6118463895807333,0.9588257236290677,2235.280530981903,4.965333874114188,0.025230115354000365,3.6886512911499576,0.0,0.0,33.011282650872424,87.95
default_maize,2013,6,80/40,2013-08-29,107.0,1305.1229999999996,1.689037373914496,0.9588257236290677,2454.1594333046223,7.042938930823148,0.03651550698122687,5.223250261064034,0.0,0.0,53.13951207099901,81.58333333333333
default_maize,2013,6,80/40,2013-09-04,113.0,1390.6479999999997,1.6999651672796023,0.9084001688339292,2629.9067062064614,9.009037026867675,0.11197743855007207,3.5126126761995398,0.0,0.0,76.17000917799942,66.26666666666667
default_maize,2013,6,80/40,2013-09-20,129.0,1566.9734999999998,1.6999651672796023,0.338085204817724,2895.8497150477997,13.943939281203553,0.8200400797545685,0.264443299242027,0.0,0.0,35.811961742877465,9.79
default_maize,2013,7,65/80,2013-06-18,35.0,349.193,0.8073556073605817,0.382321724107649,138.52712205535042,0.0,0.14003140705268402,3.622862476775942,0.0,0.0,32.799965226637745,20.0925
default_maize,2013,7,65/80,2013-06-25,42.0,445.30299999999994,0.9055384139650032,0.7295390979268356,322.6196019941507,0.0,0.03435268142036541,5.735841775011384,0.0,0.0,56.62380005960973,32.6575
default_maize,2013,7,65/80,2013-06-27,44.0,474.05299999999994,0.932816796307215,0.7786908957709262,384.9386603956414,0.0,1.1909879294915375,7.871171962713081,0.0,0.0,61.054903676724955,37.1
default_maize,2013,7,65/80,2013-07-02,49.0,540.3679999999999,0.9997138505472563,0.831494486785923,544.0869528284,0.0,0.6448358666917747,6.134240152601815,0.0,0.0,81.09003837882906,51.875
default_maize,2013,7,65/80,2013-07-09,56.0,638.3279999999999,1.090497796733308,0.8732056330789828,757.0303962331349,0.0,0.015972915352891262,4.972526256460414,0.0,0.0,100.40151110286072,54.445
default_maize,2013,7,65/80,2013-07-11,58.0,666.2129999999999,1.1158654727456836,0.8955770981686164,825.2179127584827,0.0,0.43241640309358614,8.461320654175207,0.0,0.0,91.0548361418128,73.0325
default_maize,2013,7,65/80,2013-07-16,63.0,736.2929999999999,1.1785865651219787,0.9276496980251786,997.8448746276216,0.0,0.21231399818257132,7.606031718048172,0.0,0.0,87.52637911386837,83.5725
default_maize,2013,7,65/80,2013-07-18,65.0,765.0529999999999,1.2033333193544486,0.9314412642148155,1066.8771797139243,0.0,0.151329859558256,5.972499758175813,0.0,0.0,98.41898941124961,80.2325
default_maize,2013,7,65/80,2013-07-25,72.0,857.3679999999998,1.288532126133002,0.9381192610153702,1303.371480944992,0.2432144396610319,0.05912788226367922,2.744269549782701,0.0,0.0,98.92738866450993,85.0275
default_maize,2013,7,65/80,2013-07-30,77.0,913.9979999999998,1.3481752368577933,0.9381192610153702,1462.0228254765684,0.49822298621570843,0.11193149713584648,5.2610304317946675,0.0,0.0,63.45310371481102,83.8075
default_maize,2013,7,65/80,2013-08-02,80.0,955.1329999999998,1.3835129884829975,0.9381192610153702,1561.9482320621482,0.754527924165895,0.12709897082401628,5.923463972002941,0.0,30.4,49.19757462003966,83.57666666666667
default_maize,2013,7,65/80,2013-08-13,91.0,1089.558,1.5104848555677948,0.9381192610153702,1913.552020733092,2.6687633114492955,0.08726827533471787,3.7913165262772694,0.0,0.0,30.86075839629988,83.26
default_maize,2013,7,65/80,2013-08-15,93.0,1111.578,1.5331654940240855,0.9381192610153702,1975.1215621660238,3.122452137737986,0.10158095221865782,4.372904604159337,0.0,0.0,39.410437347727935,81.3925
default_maize,2013,7,65/80,2013-08-20,98.0,1176.4379999999996,1.5893662201306582,0.9381192610153702,2133.6454274198054,4.3664242111078835,0.052391037625453336,5.02674721398677,0.0,0.0,50.422020867182326,79.9125
default_maize,2013,7,65/80,2013-08-22,100.0,1205.9279999999994,1.6116540064650164,0.9381192610153702,2196.3946281873345,4.903871928138119,0.08303408809629051,3.649992858765581,0.0,0.0,24.07351123697022,85.97
default_maize,2013,7,65/80,2013-08-29,107.0,1305.1229999999996,1.688844990798779,0.9381192610153702,2413.0452768707587,6.960427738715094,0.12017510744671084,5.1712774376638935,0.0,0.0,34.18711620146986,78.7525
default_maize,2013,7,65/80,2013-09-04,113.0,1390.6479999999997,1.6997727841638854,0.8887826787408984,2587.086192786422,8.907842505661677,0.08086216985655982,3.479086217714001,0.0,0.0,32.97763418845246,78.5725
default_maize,2013,7,65/80,2013-09-20,129.0,1566.9734999999998,1.6997727841638854,0.33078403581351157,2850.449302277131,13.796007623732416,0.8313932067382084,0.26112987388511333,0.003440013137438573,0.0,5.7742406175461305,62.3375
