variant,Year,Trt_code,Date,z_model,z_USDA,SWD_modelroot,SWD_USDAroot,Canopy_AC,Es,Tr
effective100,2012,5,2012-07-19,0.4345654828208593,1.015,4.553093007863205,92.53031685685946,19.13037953847507,4.941021969032549,1.995852012357852
effective100,2012,5,2012-07-20,0.44235311182203774,,9.5383915462391,,19.13037953847507,2.2904954188844084,2.1549942188580595
effective100,2012,5,2012-07-21,0.45011802466828665,,12.981724003354817,,19.13037953847507,1.2621299173621454,2.0854374695336024
effective100,2012,5,2012-07-22,0.4578605703536053,1.03,15.98363659612898,106.22833649183914,19.13037953847507,0.841209498361964,2.1352752068856136
effective100,2012,5,2012-07-23,0.46558108827353883,,-26.60569167140353,,19.13037953847507,5.541556285209098,2.162366265998519
effective100,2012,5,2012-07-24,0.47327990860285973,1.04,-3.94969990742276,72.87094803233408,19.13037953847507,5.161452942528445,2.1249174433629663
effective100,2012,5,2012-07-25,0.4809573526540193,,6.624765114935291,,19.13037953847507,3.1098395803145076,1.5871756349387254
effective100,2012,5,2012-07-26,0.4886137332175692,1.05,11.416707846153281,82.59766678773099,19.13037953847507,1.7730398736633075,1.8123450630844484
effective100,2012,5,2012-07-27,0.49624935488566047,,-11.400515088120018,,19.13037953847507,5.158361043134171,2.0083757841681478
effective100,2012,5,2012-07-28,0.5038645143596475,,-0.04819783419057705,,19.13037953847507,4.7689396470960705,1.8818137045697243
effective100,2012,5,2012-07-29,0.5114595007427502,,7.535318578563128,,19.13037953847507,3.6454979843955666,1.8015159203832545
effective100,2012,5,2012-07-30,0.519034595818665,,11.086704720664468,,19.13037953847507,1.4732162464417562,1.4815421204541348
effective100,2012,5,2012-07-31,0.5265900743169468,1.05,14.185049076573332,76.69761896290285,19.13037953847507,1.1416893242014117,1.801000400327675
effective100,2012,5,2012-08-01,0.5341262041659288,,-15.86702646324266,,19.13037953847507,3.5736582950821463,1.387515713120154
effective100,2012,5,2012-08-02,0.5416432467338995,1.05,-3.765804054172953,51.460111905626896,19.13037953847507,4.024073352632872,1.8472455818889089
effective100,2012,5,2012-08-03,0.5491414570592011,,4.566759859674764,,19.13037953847507,1.6976229550666369,1.8631420649323016
effective100,2012,5,2012-08-04,0.5566210840698714,,10.529001480103252,,19.13037953847507,3.087134127780195,1.6541123899466308
effective100,2012,5,2012-08-05,0.5640823707934121,1.05,13.897037375929516,62.61370312236817,19.13037953847507,1.4528687604959807,1.652710918519582
effective100,2012,5,2012-08-06,0.5715255545572248,,-9.963889248068327,,19.13037953847507,4.664537451437278,1.8060166292943138
effective100,2012,5,2012-08-07,0.5789508671802256,1.05,-3.6754268119450986,41.16685565128637,19.13037953847507,4.151417808995164,1.6284819498683665
effective100,2012,5,2012-08-08,0.5863585351561084,,3.569736641565341,,19.13037953847507,2.2035794628403154,1.704825437477655
effective100,2012,5,2012-08-09,0.5937487798287077,1.05,8.056962939444889,48.34122167787233,19.13037953847507,1.3490627933823782,1.9168983328856333
effective100,2012,5,2012-08-10,0.6011218175598746,,1.4292111172513318,,19.13037953847507,4.703585357860052,1.8170646086955897
effective100,2012,5,2012-08-11,0.6084778598902575,,6.815861692733864,,19.13037953847507,3.8170788961762585,1.4737681992459153
effective100,2012,5,2012-08-12,0.6158171136933547,,11.572852003600177,,19.13037953847507,3.114363750240806,1.6164427278478521
effective100,2012,5,2012-08-13,0.6231397813231861,,14.007175597143362,,19.13037953847507,1.9869848281649038,1.2040353610552477
effective100,2012,5,2012-08-14,0.6304460607559034,1.05,16.62859106726087,56.43254725774636,19.13037953847507,1.1443311447662703,1.4756707058211733
effective100,2012,5,2012-08-15,0.6377361457256455,,19.323109081538522,,19.008655224537303,0.8542886988548422,1.8398482372623233
effective100,2012,5,2012-08-16,0.6377361457256455,1.05,20.601589262410315,60.405058717236166,18.871440565963333,0.3227555913598016,0.9556189320128723
effective100,2012,5,2012-08-17,0.6377361457256455,,22.037861846981585,,18.71676429859741,0.7685546582882161,1.1756897701924707
effective100,2012,5,2012-08-18,0.6377361457256455,,23.759163169298688,,18.542404299928922,0.7841016647755823,1.445194545301549
effective100,2012,5,2012-08-19,0.6377361457256455,,25.32863077948113,,18.34585566545901,0.29183467399055296,1.2776315572783623
effective100,2012,5,2012-08-20,0.6377361457256455,1.05,26.00767315465489,65.81110758684295,18.12429472254207,0.12134362510096666,0.5576983746791384
effective100,2012,5,2012-08-21,0.6377361457256455,,16.01922203276657,,17.874538464714906,3.9075776709895633,1.3039711039435806
effective100,2012,5,2012-08-22,0.6377361457256455,1.05,20.80006855964553,60.60350286002012,17.5929988237358,3.6142175499532234,1.1666289482908
effective100,2012,5,2012-08-23,0.6377361457256455,,23.929177194171864,,17.275631122392763,2.0426746775486464,1.0864339489539243
effective100,2012,5,2012-08-24,0.6377361457256455,,25.569096581637268,,16.91787596753968,1.3842698373342797,1.0176495478616485
effective100,2012,5,2012-08-25,0.6377361457256455,,27.546272269679108,,16.51459374857936,0.8022693086363725,1.1749063787577694
effective100,2012,5,2012-08-26,0.6377361457256455,,29.239224430505566,,16.059990800380493,0.6212289047006904,1.0717232559569931
effective100,2012,5,2012-08-27,0.6377361457256455,1.05,30.586072309736817,70.38950659895198,15.547536169864188,0.4680996600500526,0.8787482191315632
effective100,2012,5,2012-08-28,0.6377361457256455,,19.595287577589993,,14.96986779050576,4.393778718161356,1.01543654967713
effective100,2012,5,2012-08-29,0.6377361457256455,1.05,24.410716677948592,64.21415096714472,14.3186867168283,3.9765213456027473,0.8389077547514925
effective100,2012,5,2012-08-30,0.6377361457256455,,28.07769037865663,,13.58463789943125,2.699244435122744,0.967729265584026
effective100,2012,5,2012-08-31,0.6377361457256455,,30.21296846700696,,12.757175787734653,1.4043922826434339,0.730885805706526
effective100,2012,5,2012-09-01,0.6377361457256455,,31.464808908348626,,11.824412829650566,0.78143315335178,0.47040728798978315
effective100,2012,5,2012-09-02,0.6377361457256455,,32.610073646823245,,10.77294869168556,0.7535206236410553,0.39174411483354604
effective100,2012,5,2012-09-03,0.6377361457256455,,33.393878368235356,,9.58767774600244,0.5283154818022658,0.2554892396098518
effective100,2012,5,2012-09-04,0.6377361457256455,1.05,34.08647026335283,73.88990455254708,8.25157205874666,0.5117185320659066,0.18087336305158086
effective100,2012,5,2012-09-05,0.6377361457256455,,34.657247336954775,,6.7454367619868325,0.4592303696671758,0.11154670393477983
effective100,2012,5,2012-09-06,0.6377361457256455,1.05,35.11008689405981,74.91352118325406,5.047634294874404,0.39622950785756494,0.05661004924747721
effective100,2012,5,2012-09-07,0.6377361457256455,,35.42704893906972,,3.1337735523937877,0.30136667607266515,0.015595368937257843
effective100,2012,5,2012-09-08,0.6377361457256455,,35.720924013616575,,0.9763594759269172,0.29246940415198014,0.0014056703948939157
effective100,2012,6,2012-04-30,0.08,,3.753900049830017,,0.0,4.692375062287551,0.0
effective100,2012,6,2012-05-01,0.08,,5.2718430270147305,,0.0,1.8974287214809162,0.0
effective100,2012,6,2012-05-02,0.08,,6.643501024449703,,0.0,1.714572496793716,0.0
effective100,2012,6,2012-05-03,0.08,,7.946309182792724,,0.0,1.6285101979287846,0.0
effective100,2012,6,2012-05-04,0.08,,8.946351027475611,,0.0,1.2500523058536175,0.0
effective100,2012,6,2012-05-05,0.08,,9.569030653030312,,0.4875,0.7783495319433889,0.0
effective100,2012,6,2012-05-06,0.08,,10.58633306313073,,0.5738742470010385,3.0496280126255377,0.0
effective100,2012,6,2012-05-07,0.08,,8.763677620223216,,0.6755521053764285,1.531680696365608,0.0
effective100,2012,6,2012-05-08,0.08,,11.228728923706418,,0.6693127862307413,3.081314129354019,0.0
effective100,2012,6,2012-05-09,0.08,,12.194027183297466,,0.6619209548482653,1.206622824488818,0.0
effective100,2012,6,2012-05-10,0.08,,12.415687856150482,,0.6531637219016666,0.985736033449295,0.0
effective100,2012,6,2012-05-11,0.08,,12.415687856150482,,0.6427888736519074,0.4840079922606273,0.0
effective100,2012,6,2012-05-12,0.08,,12.415687856150482,,0.6304976080361702,1.5876180156698452,0.0
effective100,2012,6,2012-05-13,0.08,,12.415687856150482,,0.6159359289831668,0.5217902482684804,0.0
effective100,2012,6,2012-05-14,0.08,,12.415687856150482,,0.5986844511067813,0.685796659519991,0.0
effective100,2012,6,2012-05-15,0.08,,12.415687856150482,,0.5782463211468956,0.7247667675741237,0.0
effective100,2012,6,2012-05-16,0.08,,12.415687856150482,,0.5540329082874117,0.5608120017328235,0.0
effective100,2012,6,2012-05-17,0.08,,12.415687856150482,,0.5253468512237498,0.4619539308930875,0.0
effective100,2012,6,2012-05-18,0.08,,12.415687856150482,,0.49136197372485746,1.6131819458476029,0.0
effective100,2012,6,2012-05-19,0.08,,12.415687856150482,,0.45109949024546064,0.6968596617486045,0.0
effective100,2012,6,2012-05-20,0.08,,12.415687856150482,,0.40339981629543586,0.4248283114955311,0.0
effective100,2012,6,2012-05-21,0.08,,12.415687856150482,,0.3468891716874604,0.6946284114337576,0.0
effective100,2012,6,2012-05-22,0.08,,12.415687856150482,,0.2799400148157657,2.8828093041350016,0.0
effective100,2012,6,2012-05-23,0.08,,4.568063083527572,,0.32953921068278375,4.917483409091409,0.004985625129958451
effective100,2012,6,2012-05-24,0.09027524171086804,,9.435225686528577,,0.32729714898246665,4.741541664921375,0.0
effective100,2012,6,2012-05-25,0.09027524171086804,0.25,10.205482443913109,17.002565416218673,0.3238337431838241,0.8532314539256547,0.0
effective100,2012,6,2012-05-26,0.09027524171086804,,11.494056126725607,,0.31972953576767016,1.4273832541368732,0.0
effective100,2012,6,2012-05-27,0.09027524171086804,,12.316749228560461,,0.31486596519750626,0.9113164210291169,0.0
effective100,2012,6,2012-05-28,0.09027524171086804,,12.939779869691977,,0.3091025336034152,0.6901456360836621,0.0
effective100,2012,6,2012-05-29,0.09027524171086804,,13.441620270429473,,0.3022727481072324,0.5559003678381541,0.0
effective100,2012,6,2012-05-30,0.09027524171086804,,0.5444973004907677,,0.35582881171071296,7.715393681866887,0.0221610807496664
effective100,2012,6,2012-05-31,0.10011433168030215,0.335,5.421016777954449,18.5837491446384,0.4188738284754046,4.798865586549951,0.01248448492561275
effective100,2012,6,2012-06-01,0.10974117331846439,,9.984422137110649,,0.4172679797119673,4.26889550900595,0.0
effective100,2012,6,2012-06-02,0.10974117331846439,,11.592149759466922,,0.41309761530979794,1.6077276223562882,0.0
effective100,2012,6,2012-06-03,0.10974117331846439,,12.793422999698242,,0.40815597401672565,1.2012732402313382,0.0
effective100,2012,6,2012-06-04,0.10974117331846439,,14.01997717448579,,0.4023004140909085,2.4965541747875655,0.0
effective100,2012,6,2012-06-05,0.10974117331846439,0.41,14.900163946377129,43.524814781282004,0.3953619132950486,2.404186771891342,0.0
effective100,2012,6,2012-06-06,0.10974117331846439,,-2.890107521152751,,0.46541132366171456,8.518950471311303,0.04477806115882548
effective100,2012,6,2012-06-07,0.11909396167298203,0.44,-5.571595302817574,26.85219733086245,0.5478719444351242,6.238065845626117,0.045480256439973395
effective100,2012,6,2012-06-08,0.12838697945792688,0.455,4.817912916027118,36.50537400293047,0.6449427683399009,6.372821263519206,0.07826974487461776
effective100,2012,6,2012-06-09,0.13762220918407042,,7.6396346943540365,,0.7147164710885091,2.7284521853332717,0.05355320656364393
effective100,2012,6,2012-06-10,0.14663270413293197,,9.728986353008146,,0.7116230768989676,2.067093330482121,0.01901040828707471
effective100,2012,6,2012-06-11,0.15298391990203813,,11.076925450992746,,0.7044658143654612,1.347644764530064,0.0
effective100,2012,6,2012-06-12,0.15298391990203813,,12.04533742228271,,0.6959728752056948,0.9684119712899731,0.0
effective100,2012,6,2012-06-13,0.15298391990203813,0.54,13.007970343253195,62.79732488454107,0.6859114312345952,0.9626329209705001,0.0
effective100,2012,6,2012-06-14,0.15298391990203813,,0.3255025189468152,,0.8074398074034008,8.208454414373056,0.10907776132056869
effective100,2012,6,2012-06-15,0.16190817227913706,0.58,4.876222049253079,63.20405811836209,0.9505003312252106,4.697479440416458,0.1068265145796906
effective100,2012,6,2012-06-16,0.17078573719239215,,7.345536065931962,,1.0818004543842312,2.385346477345831,0.1180409090408388
effective100,2012,6,2012-06-17,0.1796178885068555,,9.269011753756518,,1.1497816566091694,1.8258302159282516,0.10903405596492843
effective100,2012,6,2012-06-18,0.18833493782378688,0.64,13.529676492829195,84.06739999186689,1.1469965329646645,4.494466529457408,0.0
effective100,2012,6,2012-06-19,0.18833493782378688,,-7.0525024759093355,,1.3502190188059462,9.528453836158873,0.21336719510262916
effective100,2012,6,2012-06-20,0.1970378959421897,0.68,-0.3207763673479078,74.11358841102678,1.589448046571781,2.5569800103013343,0.15621124339519357
effective100,2012,6,2012-06-21,0.20569996002254068,,3.3843871212948606,,1.8675197650134807,2.498213011754275,0.28881031576466815
effective100,2012,6,2012-06-22,0.21432213450288942,,7.936343870343662,,2.1807644994774598,4.5533075283283,0.24853287950035569
effective100,2012,6,2012-06-23,0.22290537997759044,,10.923127764269605,,2.357572186999641,2.7064988249126998,0.27623652419378564
effective100,2012,6,2012-06-24,0.2313993516053096,0.76,12.758814977734493,101.84129679189705,2.351642766673722,1.6372916663217683,0.1964653616906984
effective100,2012,6,2012-06-25,0.23964592999200818,,-8.746953240542686,,2.768301993723736,9.070751556519859,0.4227349025108287
effective100,2012,6,2012-06-26,0.24811775307969208,0.8,-0.6785457088244958,91.63495338193742,3.258784045373707,2.9563717964795115,0.4286222003282474
effective100,2012,6,2012-06-27,0.2565541023489841,,4.88584269929564,,3.8361686978006846,3.951078772035082,0.3609266448278332
effective100,2012,6,2012-06-28,0.2649557559233273,0.84,8.103063291078083,106.30981610010622,4.447572000875965,2.321282957506558,0.4862999302155671
effective100,2012,6,2012-06-29,0.27332346153028175,,-16.20091033995005,,5.235583657406353,6.388053897751789,0.5794934948885205
effective100,2012,6,2012-06-30,0.28165793819162577,,-0.21978293543712368,,6.163213597959004,5.529979426157062,0.6778125241477765
effective100,2012,6,2012-07-01,0.2899598777924688,,6.397762966376481,,7.218213102702112,2.786750506974103,0.9559897288016984
effective100,2012,6,2012-07-02,0.29822994653991186,,12.293316286352324,,8.263646794945563,4.276948755490996,1.0998376217113899
effective100,2012,6,2012-07-03,0.3064687863207072,0.92,14.625641566643948,114.91336329782801,8.835192535675668,1.361152164920329,0.8829802497105913
effective100,2012,6,2012-07-04,0.3146770159664285,,-4.488044924729193,,10.400593771323221,6.513106525072086,1.2478826030642747
effective100,2012,6,2012-07-05,0.32285523243381586,0.94,3.644547969328314,106.06220793424127,12.24334957719344,5.0482959834046,1.3349223180804246
effective100,2012,6,2012-07-06,0.3310040119072184,,6.176702096245925,,14.389711960238946,5.48147167319015,1.5273313573704397
effective100,2012,6,2012-07-07,0.33912391082939464,,-13.982941255829484,,16.382897697591037,3.6631006817094818,1.1910010561488913
effective100,2012,6,2012-07-08,0.3472154668663381,,-5.584895285426899,,17.939489346579542,2.744328584862868,0.9711185050590956
effective100,2012,6,2012-07-09,0.35527919981127365,,3.442752447497526,,18.981041916642923,3.298110525890387,1.697893789286707
effective100,2012,6,2012-07-10,0.36331561243249344,0.97,8.249913168857088,102.79190076714261,18.981041916642923,1.7346277272184398,1.948692667979321
effective100,2012,6,2012-07-11,0.3713251912692874,,11.309698837348813,,18.981041916642923,0.9000557297215194,1.8552322550883895
effective100,2012,6,2012-07-12,0.37930840737983873,0.98,13.948635809414178,110.08957046138642,18.981041916642923,0.6724482662732074,1.917614839764757
effective100,2012,6,2012-07-13,0.3872657170446181,,-17.06916067442419,,18.981041916642923,4.94683742124777,1.922058680804251
effective100,2012,6,2012-07-14,0.39519756242850734,,0.12179548159927456,,18.981041916642923,5.707857504350161,2.30233859345456
effective100,2012,6,2012-07-15,0.4031043722046024,,7.912258217476844,,18.981041916642923,1.8780111543248266,2.0377128939305007
effective100,2012,6,2012-07-16,0.41098656214240314,,9.66528047311425,,18.981041916642923,5.200913757368056,2.0174617683925997
effective100,2012,6,2012-07-17,0.4188445356628703,1.005,14.724038206268919,101.87799695021539,18.981041916642923,3.014854106392254,1.8755841000741844
effective100,2012,6,2012-07-18,0.42667868436262446,,-2.868341428420594,,18.981041916642923,5.306398815224309,2.0561241497899343
effective100,2012,6,2012-07-19,0.4344893885093837,1.015,4.753183739959089,93.10045552788849,18.981041916642923,4.925455801062113,1.98216120820081
effective100,2012,6,2012-07-20,0.44227701751056214,,9.607814000428906,,18.981041916642923,2.2698967364985903,2.1402211179856834
effective100,2012,6,2012-07-21,0.45004193035681106,,13.013343567520689,,18.981041916642923,1.25552195150405,2.0711502677370235
effective100,2012,6,2012-07-22,0.4577844760421297,1.03,15.993539180328172,106.7249770713261,18.981041916642923,0.8385977000717607,2.12065586454662
effective100,2012,6,2012-07-23,0.46550499396206324,,-26.695685173615747,,18.981041916642923,5.557646026835461,2.1475708654767027
effective100,2012,6,2012-07-24,0.47320381429138414,1.04,-3.9786548349461026,73.26776713134232,18.981041916642923,5.174867018000458,2.1103875463076878
effective100,2012,6,2012-07-25,0.4808812583425437,,6.613344537222221,,18.981041916642923,3.117555242316078,1.5763296752508507
effective100,2012,6,2012-07-26,0.4885376389060936,1.05,11.400436173895754,82.98330688980658,18.981041916642923,1.7773679046071111,1.7999683328942748
effective100,2012,6,2012-07-27,0.49617326057418487,,-11.514686233312924,,18.981041916642923,5.173338188926419,1.9946691266986574
effective100,2012,6,2012-07-28,0.5037884200481719,,-0.09717221145262493,,18.981041916642923,4.782669457221012,1.8689790474412116
effective100,2012,6,2012-07-29,0.5113834064312746,,7.517379645190857,,18.981041916642923,3.653852556969257,1.7892368265176
effective100,2012,6,2012-07-30,0.5189585015071894,,11.069125353245154,,18.981041916642923,1.4767794025626064,1.4714504677253766
effective100,2012,6,2012-07-31,0.5265139800054712,1.05,14.160180460029066,76.96589100596066,18.981041916642923,1.1448683939145936,1.788740648177415
effective100,2012,6,2012-08-01,0.5340501098544532,,-15.190488808939415,,18.981041916642923,3.5840343042155824,1.3780767370774127
effective100,2012,6,2012-08-02,0.5415671524224239,1.05,-3.5346015394339023,52.408469539521725,18.981041916642923,4.01578019170325,1.8346873005649011
effective100,2012,6,2012-08-03,0.5490653627477255,,4.613852350230947,,18.981041916642923,1.7040499723359683,1.8504839322677409
effective100,2012,6,2012-08-04,0.5565449897583958,,10.529742154389552,,18.981041916642923,3.1049881461922495,1.6428817038389838
effective100,2012,6,2012-08-05,0.5640062764819365,1.05,13.882807718148896,63.55836113623521,18.981041916642923,1.459990787274511,1.6414970548040926
effective100,2012,6,2012-08-06,0.5714494602457492,,-9.979660079984045,,18.981041916642923,4.6780807953171255,1.7937705596618536
effective100,2012,6,2012-08-07,0.57887477286875,1.05,-3.6829323712487922,42.11248517412558,18.981041916642923,4.162127086695383,1.6174469068929143
effective100,2012,6,2012-08-08,0.5862824408446328,,3.5613383727324144,,18.981041916642923,2.2090754858375554,1.6932806327178362
effective100,2012,6,2012-08-09,0.5936726855172321,1.05,8.041897014612367,49.272653562728,18.981041916642923,1.3538863525532192,1.9039259174938767
effective100,2012,6,2012-08-10,0.601045723248399,,1.9159142590583411,,18.981041916642923,4.717242076159117,1.804775886639825
effective100,2012,6,2012-08-11,0.6084017655787819,,7.303790509310164,,18.981041916642923,3.8281616696871663,1.4638077343337539
effective100,2012,6,2012-08-12,0.6157410193818791,,12.136592699075157,,18.981041916642923,3.201065371837517,1.6055251997560587
effective100,2012,6,2012-08-13,0.6230636870117106,,14.404108971607931,,18.981041916642923,1.8282963371767436,1.1959086223754276
effective100,2012,6,2012-08-14,0.6303699664444278,1.05,16.904765954257993,57.654677757750456,18.981041916642923,1.0335241653335514,1.4657171317233333
effective100,2012,6,2012-08-15,0.6376600514141699,,19.523046841928924,,18.860267820108113,0.7904625892334719,1.8274366772610482
effective100,2012,6,2012-08-16,0.6376600514141699,1.05,20.77429470386105,61.523719082799566,18.724124301327826,0.30197116028961285,0.9491708982649955
effective100,2012,6,2012-08-17,0.6376600514141699,,22.187026956809234,,18.570655484440127,0.7529499384710692,1.1677541208123783
effective100,2012,6,2012-08-18,0.6376600514141699,,23.88604550324448,,18.39765659350562,0.7715781819259906,1.4354352494688727
effective100,2012,6,2012-08-19,0.6376600514141699,,25.4381064337197,,18.202642278079775,0.2830610099041199,1.2689985410260696
effective100,2012,6,2012-08-20,0.6376600514141699,1.05,26.109911432063583,66.85930074722145,17.98281090797343,0.11787755027551206,0.5539270725379416
effective100,2012,6,2012-08-21,0.6376600514141699,,19.123526942098263,,17.735004324250042,3.918470510221886,1.2951448966065133
effective100,2012,6,2012-08-22,0.6376600514141699,1.05,23.90645226030858,64.65584144362029,17.455662468231278,3.624202077765239,1.1587232118051833
effective100,2012,6,2012-08-23,0.6376600514141699,,26.669600899255173,,17.140772236698474,1.6840872166703325,1.0790614142518653
effective100,2012,6,2012-08-24,0.6376600514141699,,27.952444007241866,,16.78580982852961,1.0341107331034662,1.0107323726137782
effective100,2012,6,2012-08-25,0.6376600514141699,,29.509442981668858,,16.385675754507332,0.39009421893184604,1.1669047548475255
effective100,2012,6,2012-08-26,0.6376600514141699,,30.80518149780905,,15.934621576630835,0.3332302983904326,0.962508217581044
effective100,2012,6,2012-08-27,0.6376600514141699,1.05,31.85023152678601,72.59962069893783,15.426167324448073,0.27163968284199075,0.773410346085354
effective100,2012,6,2012-08-28,0.6376600514141699,,23.56365873348338,,14.853008401988161,4.404961622536672,1.0084655841460206
effective100,2012,6,2012-08-29,0.6376600514141699,1.05,28.38323229152654,69.13262146365932,14.206910647893023,3.9864452544368856,0.8331283036019158
effective100,2012,6,2012-08-30,0.6376600514141699,,30.69218046637305,,13.478592041152707,1.5091718833069498,0.79977629153826
effective100,2012,6,2012-08-31,0.6376600514141699,,32.078782356432626,,12.657589352995952,0.7793794645452382,0.6072224255139523
effective100,2012,6,2012-09-01,0.6376600514141699,,32.96953942138089,,11.732107829219707,0.49243353875801865,0.3983235261901438
effective100,2012,6,2012-09-02,0.6376600514141699,,33.81855341462971,,10.68885174345197,0.5115315835186536,0.3374824097301572
effective100,2012,6,2012-09-03,0.6376600514141699,,34.41983504689253,,9.512833387028733,0.37886398574125346,0.22241764652156618
effective100,2012,6,2012-09-04,0.6376600514141699,1.05,34.96015122460443,75.70954039673538,8.187157751380132,0.3815607790214336,0.15875539869048202
effective100,2012,6,2012-09-05,0.6376600514141699,,35.41931523119519,,6.692779809612827,0.36041325973704375,0.09875074685373374
effective100,2012,6,2012-09-06,0.6376600514141699,1.05,35.80425327424318,76.55364244637411,5.008230910327922,0.3346908016591423,0.05024724138886513
effective100,2012,6,2012-09-07,0.6376600514141699,,36.08318887931402,,3.1093103529714274,0.2650674107769489,0.013868194293895039
effective100,2012,6,2012-09-08,0.6376600514141699,,36.34470055942302,,0.9687377138027127,0.2602599894508736,0.0012516906581313356
effective100,2012,7,2012-04-30,0.08,,3.753900049830017,,0.0,4.692375062287551,0.0
effective100,2012,7,2012-05-01,0.08,,5.2718430270147305,,0.0,1.8974287214809162,0.0
effective100,2012,7,2012-05-02,0.08,,6.643501024449703,,0.0,1.714572496793716,0.0
effective100,2012,7,2012-05-03,0.08,,7.946309182792724,,0.0,1.6285101979287846,0.0
effective100,2012,7,2012-05-04,0.08,,8.946351027475611,,0.0,1.2500523058536175,0.0
effective100,2012,7,2012-05-05,0.08,,9.569030653030312,,0.4875,0.7783495319433889,0.0
effective100,2012,7,2012-05-06,0.08,,10.58633306313073,,0.5738742470010385,3.0496280126255377,0.0
effective100,2012,7,2012-05-07,0.08,,8.763677620223216,,0.6755521053764285,1.531680696365608,0.0
effective100,2012,7,2012-05-08,0.08,,11.228728923706418,,0.6693127862307413,3.081314129354019,0.0
effective100,2012,7,2012-05-09,0.08,,12.194027183297466,,0.6619209548482653,1.206622824488818,0.0
effective100,2012,7,2012-05-10,0.08,,12.415687856150482,,0.6531637219016666,0.985736033449295,0.0
effective100,2012,7,2012-05-11,0.08,,12.415687856150482,,0.6427888736519074,0.4840079922606273,0.0
effective100,2012,7,2012-05-12,0.08,,12.415687856150482,,0.6304976080361702,1.5876180156698452,0.0
effective100,2012,7,2012-05-13,0.08,,12.415687856150482,,0.6159359289831668,0.5217902482684804,0.0
effective100,2012,7,2012-05-14,0.08,,12.415687856150482,,0.5986844511067813,0.685796659519991,0.0
effective100,2012,7,2012-05-15,0.08,,12.415687856150482,,0.5782463211468956,0.7247667675741237,0.0
effective100,2012,7,2012-05-16,0.08,,12.415687856150482,,0.5540329082874117,0.5608120017328235,0.0
effective100,2012,7,2012-05-17,0.08,,12.415687856150482,,0.5253468512237498,0.4619539308930875,0.0
effective100,2012,7,2012-05-18,0.08,,12.415687856150482,,0.49136197372485746,1.6131819458476029,0.0
effective100,2012,7,2012-05-19,0.08,,12.415687856150482,,0.45109949024546064,0.6968596617486045,0.0
effective100,2012,7,2012-05-20,0.08,,12.415687856150482,,0.40339981629543586,0.4248283114955311,0.0
effective100,2012,7,2012-05-21,0.08,,12.415687856150482,,0.3468891716874604,0.6946284114337576,0.0
effective100,2012,7,2012-05-22,0.08,,12.415687856150482,,0.2799400148157657,2.8828093041350016,0.0
effective100,2012,7,2012-05-23,0.08,,4.568063083527572,,0.32953921068278375,4.917483409091409,0.004985625129958451
